"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.414543945486962,-0.00343910430553094,1.31865066416229,1.11073788750979,0.75702414933826,543,1.11073788750979
"2","Alaska",0.217014680408508,0.0012063515163837,2.26332011536001,1.38484236445401,1.56617539464795,21,1.38484236445401
"3","Arizona",0.435855761862694,-0.00238929833892072,1.51472877621917,1.24709757491073,1.67111821024346,3217,1.24709757491073
"4","Arkansas",0.705184701352052,-0.00749684271398392,1.65220471757445,1.03093778314984,1.20708076375976,484,1.03093778314984
"5","California",0.337582226727756,-0.00269114541027663,1.23734591250281,1.10007585861396,1.25001886443038,4351,1.10007585861396
"6","Colorado",0.314896772044068,-0.0039333130760242,1.16757523528499,0.961653187954516,0.860702925755453,161,0.961653187954516
"7","Connecticut",0.558932672605159,-0.00911638096574693,0.941887428371576,0.769863837403748,1.28238970298091,155,0.769863837403748
"8","Delaware",0.522315061531393,-0.00713588809812204,1.09074275758628,0.886995945863086,1.13640968362377,68,0.886995945863086
"9","District of Columbia",0.312717929560517,-0.00475937084931263,1.03636758431244,0.890808816042963,0.770771647694376,32,0.890808816042963
"10","Florida",0.273431692825132,-0.000781275075164978,1.43458409834926,1.22521573177167,1.5750367389167,4045,1.22521573177167
"11","Georgia",0.379816222979887,-0.00364348736266597,1.26463662663919,1.05327289628498,0.924733442804431,836,1.05327289628498
"12","Guam",-0.132869271094079,0.0105222065384889,4.97037632779628,2.25720950341227,8.5438594180417,22,2.25720950341227
"13","Hawaii",-0.0756515812051243,0.00583363351531437,2.33034038768816,1.56733297868252,0,0,1.56733297868252
"14","Idaho",0.400954345984432,-0.00235042169516755,1.75893841467193,1.20854407752753,1.72923476198824,133,1.20854407752753
"15","Illinois",0.480223315717519,-0.00730944462492219,0.973034423087201,0.837254911977928,1.04937691677977,634,0.837254911977928
"16","Indiana",0.541597113720097,-0.00747729139155622,1.01314510374924,0.876902811939451,0.849862589982955,315,0.876902811939451
"17","Iowa",0.489573192600446,-0.00584785329443499,1.10716556456217,0.963932889112006,0.859691756772056,226,0.963932889112006
"18","Kansas",0.462085180826328,-0.00510202595184165,1.25182995400613,1.00290706249536,0.514627632049153,76,1.00290706249536
"19","Kentucky",0.578448555212796,-0.00673281861952687,1.39167070276667,0.972869700917985,1.00851797200945,176,0.972869700917985
"20","Louisiana",0.405474065987987,-0.00445785239179558,1.29899518540798,1.00427646883293,1.66211078790619,865,1.00427646883293
"21","Maine",0.264883838373418,-0.00260290306786374,1.25829112363609,1.03109625579803,0.897750906268679,24,1.03109625579803
"22","Maryland",0.570181141741252,-0.00837776060934634,0.933558505505841,0.832087801483307,0.967746848062768,408,0.832087801483307
"23","Massachusetts",0.581886907252291,-0.00918637881797502,1.01729600834856,0.782792842966493,1.19983143098549,285,0.782792842966493
"24","Michigan",0.302530727290144,-0.00100373606432199,2.57019433357062,1.23638831635381,1.88111491729743,452,1.23638831635381
