"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.520193034134741,-0.00767930720826177,1.1480932116373,0.953061638270132,0.561977709611869,212,0.953061638270132
"2","Alaska",0.154531866660617,0.00375805031046818,2.69523650918452,1.54130211692264,0.663104298994798,8,1.54130211692264
"3","Arizona",0.518663750188364,-0.00567350543363243,1.37020515967373,1.10387238524636,0.80624630593205,530,1.10387238524636
"4","Arkansas",0.759875586783065,-0.009798143907559,1.79877467334184,1.0354260014342,1.58402046884423,375,1.0354260014342
"5","California",0.384246610061922,-0.00444369619061779,1.21143931567737,1.0569771532639,1.09241354914648,2820,1.0569771532639
"6","Colorado",0.35929585617147,-0.00542306373249015,1.19879329710332,0.95885936727176,0.957945245736442,300,0.95885936727176
"7","Connecticut",0.640831354194074,-0.0122917267710027,0.952362009134647,0.764329403089631,0.59529602602096,155,0.764329403089631
"8","Delaware",0.652467768037734,-0.0119334095064817,1.0022386827591,0.794053423937938,0.369766225087195,34,0.794053423937938
"9","District of Columbia",0.30269723738597,-0.00438357832953774,1.16748903906557,0.978545925161239,1.19590625050652,104,0.978545925161239
"10","Florida",0.368503741958758,-0.00448913136679031,1.23935168885393,1.03697520725331,1.71458451460427,1418,1.03697520725331
"11","Georgia",0.435760184716368,-0.0057523408610251,1.24990554855804,1.01013800587648,1.74939844858924,1107,1.01013800587648
"12","Guam",-0.075496066998222,0.00906115796753738,4.6443175248913,1.81308465244527,1.87433861231837,2,1.81308465244527
"13","Hawaii",0.0660355230073986,-0.000539237643498446,1.55728280770346,1.0264763701513,1.73606156291352,2,1.0264763701513
"14","Idaho",0.533141435486249,-0.00759242908976093,1.46913949225657,0.97170956835824,1.67632190386981,57,0.97170956835824
"15","Illinois",0.527601378878515,-0.00896593515763679,1.04044419182394,0.872949280484132,0.707226503228103,950,0.872949280484132
"16","Indiana",0.610736193493922,-0.0101687731416546,1.01925473038765,0.867835568925887,0.873808501788281,384,0.867835568925887
"17","Iowa",0.537066450601997,-0.00756076941812657,1.13919692241713,0.977819206623395,1.7058774829785,506,0.977819206623395
"18","Kansas",0.581182911224132,-0.0095330659259624,1.13803868219895,0.88314668826754,0.698016499875645,75,0.88314668826754
"19","Kentucky",0.623791194691558,-0.00839038820842934,1.51836898702307,1.00290668350408,1.51664087063997,294,1.00290668350408
"20","Louisiana",0.472913511058493,-0.00715433419108711,1.26085845564135,0.94505966200737,1.07707924974974,426,0.94505966200737
"21","Maine",0.269576417394234,-0.0027754215948047,1.34172314401915,1.06630054097325,0.732081238534841,28,1.06630054097325
"22","Maryland",0.587438381804755,-0.00900056025067996,1.05310665552719,0.924406770179114,0.996833867769268,876,0.924406770179114
"23","Massachusetts",0.593348962139138,-0.0094045821101648,1.22753841212808,0.902496818478352,0.41855930881171,468,0.902496818478352
"24","Michigan",0.501704203384744,-0.00968892615754848,0.966602786679565,0.806318597537938,0.611819197575708,206,0.806318597537938
"25","Minnesota",0.480844430261303,-0.00608771363862036,1.24304557610928,1.03081898875541,0.802683642284344,402,1.03081898875541
"26","Mississippi",0.400188301623297,-0.00514757340319421,1.17686449317893,1.01945469315702,0.749679582844522,238,1.01945469315702
"27","Missouri",0.701561760764893,-0.0109402284737344,1.20544377401998,0.897614000804206,1.22056343454569,249,0.897614000804206
"28","Montana",-0.0625296585937654,0.00840294464862077,2.78118792691936,1.74942689443366,2.18074247303106,14,1.74942689443366
"29","Nebraska",0.555765108418946,-0.00717167637879727,1.30452263112786,1.02537772447336,0.94916081278109,252,1.02537772447336
"30","Nevada",0.381790549102949,-0.00517574771476057,1.31225412740166,0.998785955759381,1.53545279418465,178,0.998785955759381
"31","New Hampshire",0.397562651940265,-0.00547152983713635,1.33480105540927,0.992696246984266,1.17475017483098,83,0.992696246984266
"32","New Jersey",0.605545311770357,-0.0120619830763723,0.899652495425399,0.750480631366519,0.662856143903529,496,0.750480631366519
"33","New Mexico",0.576180975978384,-0.00923122783435003,1.18085293345244,0.898588676437635,0.991321728924933,103,0.898588676437635
"34","New York",0.334570577131118,-0.00725798576244228,0.946430885805492,0.816669847444049,0.837358019020269,1048,0.816669847444049
"35","North Carolina",0.379816045790815,-0.00354232857169631,1.33256313284493,1.12488828835433,0.943792964150549,799,1.12488828835433
"36","North Dakota",0.449020122871293,-0.00621590306831098,1.32501964764933,0.989103101874513,0.837390601258295,27,0.989103101874513
"37","Ohio",0.520274716608304,-0.00808125050118447,1.06247134117148,0.925206965066439,1.02412602298783,490,0.925206965066439
"38","Oklahoma",0.516183994733783,-0.00726107835079057,1.23674936990981,0.979085992505587,1.2598307494944,102,0.979085992505587
"39","Oregon",0.22350025322288,-0.00221535080564437,1.29056223857678,1.06137399834672,1.44688923155288,75,1.06137399834672
"40","Pennsylvania",0.653035487921695,-0.0119873869241519,0.911728234687365,0.791337169738572,0.919216281072408,555,0.791337169738572
"41","Puerto Rico",0.516603333520782,-0.00482541580468293,1.62909959877128,1.17295072835216,5.11581148581057,485,1.17295072835216
"42","Rhode Island",0.741060813454395,-0.00956848892241906,2.93077269360476,1.03354292530447,0,0,1.03354292530447
"43","South Carolina",0.451632309376803,-0.00631607095582646,1.25833384121589,0.98436654978109,0,0,0.98436654978109
"44","South Dakota",0.625097435237679,-0.00904238113901809,1.2434459151792,0.956916857996708,1.40379069966444,85,0.956916857996708
"45","Tennessee",0.282507137501502,-0.00173445287072165,1.587086605503,1.16667476947579,0.782430384246964,357,1.16667476947579
"46","Texas",0.429508451072642,-0.00507835345220491,1.21309852839476,1.05517886792012,1.16569588829901,1678,1.05517886792012
"47","Utah",0.408825727727088,-0.00441610865561798,1.37222274971123,1.08549237642474,1.31611802361739,316,1.08549237642474
"48","Vermont",0.159253854393102,0.00129102087679537,2.09204308645568,1.29018987733688,9.57311222728892,36,1.29018987733688
"49","Virginia",0.526983929307948,-0.00728618689854011,1.1118008603401,0.987880143160306,0.981996774793391,951,0.987880143160306
"50","Washington",0.0283011123915188,0.00149606104537324,1.37435044426245,1.1491351658337,0.824587013233341,236,1.1491351658337
"51","West Virginia",0.547880277612588,-0.00818843039031628,1.33159488642675,0.943589960317183,0.851097324462693,25,0.943589960317183
"52","Wisconsin",0.258577930574905,-0.0018130797293166,1.31493629336366,1.13248012732532,1.24413391305156,492,1.13248012732532
"53","Wyoming",0.414508271129639,-0.00655082323392834,1.68334871963889,0.932158282058677,0.80154657511389,6,0.932158282058677
