"","fips","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77"
"11","01021",19.617755579559,4.71170345068653,1.33792433793579,0,2.55164457573106,0.759086693506406,1.42270305433567,0.683420897127006,0.680019010548915,0,0,3.52417772330291,0.876537911498155,0,3.9749422845723,0.681893194375985,2.34726964942017,0,1.46633000553907,0,1.00983495378156,1.07150341292154,0,1.2645421918458,1.33891129863241,1.35070337981153,0.663232881595685,1.29762700851418,0.636882818461382,1.26792890204259,0,1.35859175747895,0,0.798898346246522,0.884012818366011,0,0,2.62494010881791,3.83323806966623,1.08118732845133,1.80027707748845,0.771226287382612,1.39282107043306,0,0.690644741586235,0.74549610736989,1.60796686507472,1.63901250073677,3.01255210072434,0.648575417557766,0.583422523520296,1.10445277627991,0,1.1759925484176,0.634952138961482,2.01364858262264,0,1.39223556894908,0.69898880526122,0.711767719407023,0,2.40005940570138,2.33232556134246,2.70816926738439,1.12430568980948,0.490326488951718,0.463282392734072,0.934538133445294,0.492996962766374,0.541324502109597,1.19824058897017,0.649367529595279,0,NA,NA,NA,NA
"12","01023",0,0,0,5.25744058045737,3.96894916870393,2.84469980356561,0,0,0,2.15911980657445,0,2.51398345149906,0,0,0,5.74977331010761,4.51045669984304,0,2.68977554432634,0,1.05623840854057,0,1.13817935529824,0,4.02407409170181,1.23373338685225,3.11813357855896,0.846939692133803,2.13548115142418,0,3.93380652520551,3.1644536410227,0,0,1.32130303369171,1.96789835140827,0,0,0.763466654852598,1.27420006421385,0,1.05610209034472,1.69764967358923,1.13728011940585,2.65198266964107,0.473192630429039,0.87671688862843,1.25443273175604,1.98281784216693,1.46391193177172,1.01082409975367,0,0.334311073761299,2.45080336622869,10.066605484115,0.352389214191975,0.53444033694872,0.463433357665066,0.225808947497388,0.365177831847361,0.424795281788224,0.174112843791159,0,0.298226361843189,0.794177626095702,1.00874392012086,0,0,0,0,0,3.87263675712794,NA,NA,NA,NA,NA
"13","01025",5.3593048205652,7.17278374541353,2.66606182896547,0.925807583368105,0.758199409720853,0,1.4433442254698,0.755704347183124,1.57737981457967,3.01557213398888,0,1.25906954977853,0,1.84939837884471,0,0,0,0,0,1.90582479653368,0,0,0,4.28892984706002,6.80527863316941,2.2740370513506,3.13716897212793,2.26392829329826,1.74806122131314,2.78697800682479,2.21969258046289,0.464884936270283,0,0.874919281079662,2.24012730929504,1.3158192398857,0,1.70389364697371,2.77847264991223,0.35684239100017,0.338556039049234,1.01297215805965,0.69455700251661,1.4438836128778,0,0.408965195303376,2.60275864508456,3.22732393071457,0.691523725614679,0.309548739621438,1.45599459914495,1.38786816273711,1.83437462893611,2.58053963337359,1.60065196950817,0.176430649170252,0.835550294955123,1.31496636088741,0.333274382472423,0.354980462680783,0.394815129756746,0.228341944199359,0,0,0.93837267856627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","01027",0,0,5.35623193094833,0,0,0,0,13.8076148388219,3.90090712175009,0,1.00647051554742,0,0,1.06334351869548,1.23026299485181,0,1.58269068312247,3.13342280766195,0,0,0,0,0,7.20907473692493,2.04209395072646,1.58272421464339,0,0,0,0,0,0,0,0,19.5148808632449,0,0,0,2.79562716380509,0,4.90501895882953,1.97880653481122,0,1.46910531845198,0,0,1.63264301197738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.927303785651,0,0,0,0,5.86216023377883,NA,NA,NA,NA
"15","01029",0,11.0886817491692,2.86173001875628,1.86253776518953,0,0,1.38031620179178,0,1.67039052705724,0,0,4.36731254939041,0,5.13686327339409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9273077940266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9273077892229,0,6.3892339203228,0,0,0,0,0,0,NA,NA,NA,NA
"16","01031",0,17.5388058105992,3.73113209819276,0,0.91970854299747,0,0,4.63943298928905,0.860573690823251,2.26987699179774,7.59789041024847,1.76484916526855,0,0.930654672193583,1.5220678112174,0.842778252718967,0.844021605031216,0.860461269613519,1.09855609075188,0.891824501704752,1.12448641291953,1.55252741424362,1.47921971109391,0,1.61011904278725,0.600297995336707,1.40687830447549,0.405131688664692,0.835698934937779,1.29173340263919,0.222438533246227,2.69728568454312,0.85264092499008,0,0.838605637657525,0.659391095079719,0.476727932705185,0.794253532741997,0,1.36933395852411,1.83925289084388,1.09868452002385,0.357463751443804,1.06268095712923,0.712653816657804,0.735758787161107,1.88561942636586,1.47153409013346,2.98549773263609,0,1.3284954892955,1.7222344484745,0.919137488150081,1.31080991628768,2.04065562102256,0.566462604930704,0.902528167254274,0.359184493756772,0.564371152482823,1.40711659337019,0.427857769602294,0,0.266254059546284,0,0.39972217011236,2.0034176548782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","01033",0,0,0,5.25744058045737,7.25145641180397,0,0,1.77475181999236,0,0,2.01049997533336,0,2.35314793562858,0,0,2.53800573204696,0,2.52881427214474,2.29762343613036,1.9596069083073,0,1.58499988020511,1.48402615007499,2.69461318905595,1.17835588916771,0,0,4.25753713528,1.87050519626078,0.808326418410977,0,0,0,3.74295506999279,0,1.907009105965,3.36151675171524,2.66233600771947,2.06470470334725,0,0.401738685399638,0.81472391313807,2.8805192512436,4.31178597998342,0.289751707771173,0.502576480098637,0.935811147832078,0.463966436426315,0.49078191158099,1.3361125997303,1.13934648339407,1.16916724411586,1.1551984202895,0.565818551204944,1.39557489856378,3.11981163500253,0.232203405978957,1.28720816069322,1.59233391772175,1.99403643839072,0.982667190078369,1.92817905159838,0.808321449735439,0,0.53750418175101,1.85002335801626,0.881910020944435,0.304039522673518,0.161929892140207,0,0.642473083968239,1.76851773061713,2.43467210081828,NA,NA,NA,NA
"18","01035",0,6.38923392032348,0,0,0,6.10305376245841,0,0,0,4.53995096093765,0,0,0,5.9795195478887,0,2.8638953824084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9271749490763,0,2.37057683691146,0,1.52536514472402,0,2.90840545826915,1.3698302566357,1.26068283490873,0,0,1.3043152882499,2.71774104185756,1.30032660331083,0,2.3363816792144,1.07547808500496,0,2.98698121374649,1.79605376250095,3.72565885031443,0,1.59072479716591,0.486895421145536,0.951038366909982,0,0,0,0,1.19497602945146,3.04239406654806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","01037",0,0,2.86085361663031,0,2.22230697874396,0,2.08870780759733,1.9610999234637,0,1.75694609279673,1.64873825242362,1.51742346434421,0,0,1.56228053627597,1.63507078949155,9.20939731319908,0,0,0.638663669042994,0.634942735636876,0,1.57157098864146,0,1.02604040036227,1.12270046586074,0,4.70102145691691,1.00504393913724,0,0,0.906234574296577,0.988049473669292,0,0,0,2.0160955224618,0,0,3.0638978330438,0,0,0,0,0,10.6281365332573,0,0,2.64869141168626,0,0,0,0,0,0,0,0,0,0,33.6157350080709,0,0,5.34960313131654,9.39433010827793,0,2.76936441717946,0,0,0,0,0,0,NA,NA,NA,NA,NA
"20","01039",9.50379865884122,0,0,0,2.96787517096382,0,2.87266704783146,0,0,0,3.10689677701912,9.77963722155622,1.54789825301911,0,0.966495268498726,1.7613801308449,0,2.53126592133703,0.80949132389801,0.782782670326036,0.770779446371909,1.5261028503293,0.752675823793127,1.48491324296532,1.42965651233016,0.684584207327467,1.32434983142019,1.27414566574633,0,1.29062972079792,0.668150104226122,0.703543714336687,0.7485805465834,0,1.7860034337513,4.3065515087289,1.43794702782411,0,0.573572525510158,0,1.27150600095195,1.38928587161047,0,2.37434793151595,1.51899807721357,0.706610202486475,0,0,0,1.02079142178272,0,1.6510254924197,0,2.1477397008529,2.0658259536877,5.03396967092185,0,2.12680985391472,1.79008347754319,2.9774451338623,2.38788137332129,0.978769195501887,0,0,1.40896964022409,0.515810158101247,0,0,0.851880738975214,1.02406792753112,1.16928224462718,NA,NA,NA,NA,NA,NA
"21","01041",0,0,0,0,0,0,0,14.0040270250776,0,0,0,0,0,0,0,14.0010617912474,0,0,0,9.25211706169841,0,2.48109471022565,0,0,0,0,5.62145225464583,4.74706097348674,0,1.45395579696498,1.24928764998747,4.19985508718739,0.852867386550986,1.45488908435931,0,1.29132950350787,1.28372661725562,1.27279437588949,0.630888600549154,1.2559764154303,1.82294614104405,1.14101307880438,2.58027082016249,1.34527681892912,0.798093528769587,1.11004847513983,0.713003334180213,0.716895797976181,1.10745617924539,0,0,0,0,0,0,2.15620369808955,11.255866264685,0,2.15153139460848,1.64755932021514,2.64822288177224,3.1417859035815,0.425866507320651,1.12613022828034,0,0,1.26012091088752,0,0,1.44523991288528,2.4261256162131,NA,NA,NA,NA,NA,NA
"22","01043",0,3.45810439938785,2.3206362711029,3.36447716593153,0,1.18248884085632,0,1.18382209263475,0,1.42695115817247,0,8.65129687614363,0,0,3.67444251614106,0.621965116973184,0.568194750610552,0,4.40050542170487,0.490685584272023,3.36661126181197,0,0.328762827807334,0,0,5.30384183415366,0,0,0.717056058158775,0.371533862686602,0,0,1.86055703059951,0,2.53381518602725,1.64679359891947,0,2.15449967913561,0,1.35241782318421,0,0.751450782669955,0,0,1.23477504232315,2.82058873555777,1.39392257377767,1.27155929127936,2.2173039765588,0,1.83743958051521,0,0,1.04362101222956,1.16836008103042,0,0,1.71330581059756,1.82549982978888,1.77225287040988,1.60574619614142,1.41790579468731,2.45142144807672,2.05607824786774,4.05400742461272,2.98141403624656,3.42758407972278,5.19847262148566,2.3307167970259,2.38935814230605,0.447807441637717,0.303010082995009,0,0.228271811883979,1.48065121980136,2.54556453791393,NA
"23","01045",0,6.38923392032348,0,5.76834489338417,0,0,3.34403701855653,0,0,3.02658066496676,5.14092548427262,0,0,1.64587462765701,0,2.48485888652796,2.34651327454825,0.705752483831694,0,0.665992833238211,0,0.816150607669498,0,2.31112187714484,0,0,0,3.46430970185616,0,1.71941872893485,8.11929793666297,0,0,0,1.47041666735158,2.95907505702599,2.03326948899617,0,1.14153433472964,3.59126996674922,0.443585090193591,0,1.62465093407038,1.20082363747674,0,0.432799558828404,0.951824649052376,3.88148769571046,1.71467005236142,0.738774921709317,0.991044403082324,0.926377233200745,0.60686499137538,2.11453081181147,1.16413478430167,0.837075575860748,1.85072540630998,0.985183921570946,1.16034527240061,1.53251949865883,0.210563095830334,0,0.240006785854985,0.284027171476911,2.04300091973665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","01047",0,0,0,0,0,0,0,14.0040270250776,10.4882164428069,0,0,0,0,0,0,9.42525668656271,0,5.4885212854107,0,2.3288540770827,0.66046836565631,1.79258655774861,0,0.578440166712475,1.80358495689389,0.614303346415521,1.84418989606425,0.596739266418227,0,1.84214864908877,0,0.678485644586122,2.8161409771388,0,0,2.83474536065494,0.67952836282501,4.22778961049292,4.51354130693701,1.92586880793229,0.747461593258621,1.68492193027161,1.30423514748357,2.01361352696193,1.06112036041855,0.846357307126569,1.85579546590602,0.252036008776639,0.630713583033851,0.39668845728611,0.721544039427063,1.26689038181274,0.172444897554417,0.942695721518282,1.59192102201831,2.50687815445716,0.177832630930234,1.50117654985205,1.40102127488063,0.881563176040361,1.27035162283175,2.12672815883404,1.21411650327343,1.32997559757643,1.12314539942872,0.486631882689163,1.15674766817387,0.682739136959017,0.306724037661056,0.557000141213746,0.621779168424405,0.562901160761098,0.952648551571327,NA,NA,NA,NA
"25","01049",0,14.6904074042041,0,0,0,1.57092994155016,4.47043974610007,2.46010242100239,2.84402541462539,0.744368926904015,0,0,0,0.872859857160463,2.11991027906863,4.3277042845201,4.20664856423341,0.616447566627581,0.997633978157685,0,1.34068883137474,0.917209828552268,2.74490401311594,0.854104985819434,1.56489378905287,1.75060620469241,2.1385521082992,0.803907980543082,0,0,2.50488704763394,1.13383679120675,0.566926529888392,0.287762063943579,0,0,0.428562526637047,1.08982134893613,6.44226923377992,4.01182389959503,3.0157429493478,3.1017531054748,1.81046541773399,0.73233091996676,0.54978254340202,1.17167045608073,0.960059236625547,1.29326801146073,0.651484937298641,0.55580664270154,0.235011805526162,0,0.618245700997283,0,2.5439554521073,0.25679003644316,0.546696547765379,1.40023996554404,1.90194750018144,1.26514340296618,1.8446336340794,1.24316847087069,0.193254319949093,0.38699805770806,0,1.19090969946336,0.276314565271698,2.18781980242517,0.328124652392863,0,1.09103217885376,2.92598701957193,NA,NA,NA,NA,NA
"26","01051",0,2.3705768629988,0.859344977214641,0.730630469701288,1.36254795940517,0,0.724881325309175,0,0,1.1872885266337,3.9655965595178,2.38573646750978,0,0,0,3.00522690295535,0,4.83950567956351,1.57458316805556,0.651408762402312,1.69699773155369,1.01701537707124,3.58329826717194,1.49387454837576,2.17251207703179,0,1.01019729768942,1.23347416684079,1.45623529391596,0.949881309934494,0.237209822461355,0,0,0,2.20921421867153,0,1.82381047315526,1.23411339506595,1.17353429424161,1.09843279436576,2.51004423090405,4.13446737142243,2.49596398747,2.35344129769823,0,1.04292596798973,0.507983644627834,0.874895771929508,2.66491621014446,0.343290666235896,0.673334929490345,0.170853266746863,2.10974792582058,1.55416984976536,1.62421867934462,0.603559970461512,0.723237691278181,1.41525785015237,2.54126589535893,0.970776490228849,0.894691615406099,1.26139725659998,0.905289132333886,0.694933324823019,2.15070894846783,0.74951994241223,1.17246970897751,0.872895575959197,1.35997359758432,1.23279218976818,0.641215873212268,0.880181493742959,0,0.183090842531089,0.743036367071275,2.40252965260407,NA
"27","01053",0,0,0,0,5.8621602337794,0,0,4.2688406547888,0,0,0,6.80006981049464,0,7.99246368592858,0,0,1.959736530869,0,1.8840659036815,2.69817358112404,0,1.56196718231972,1.45620423950033,0.687363325424179,0.674715263778431,1.99805573842913,0.646505804851574,0,2.00501189700527,0.670523100154577,0.680621596641632,0,0.782450506954453,0.869867127249339,0.960623121032856,1.0330220228578,1.07102805596103,0,0,3.77191966342381,2.30196215200148,0.993845628207326,0,0.868200852699515,0.881161459815509,0,1.05448736633919,0,0,0,0,0,0,0,0,17.3392242393496,17.811994998276,0,3.27365787063591,3.37079256958015,0.847937536693628,5.16203363452486,0,2.45781402992535,2.99196341116113,0.549359276520276,0.248925912742986,0,1.07749663729205,0.894877339792336,NA,NA,NA,NA,NA,NA,NA
"28","01055",0,3.45810439938785,0,0,2.08260457966999,2.00452361357465,2.71522920677462,4.29873482831024,3.5515831216201,3.16866345294544,1.54857690508583,0.423288331128275,0,1.20540902240608,2.82768874688011,2.04514656528697,0.167469510971998,0.319086859820549,0.163320875394939,0,1.70777087873874,0.248304623727496,1.68076084914791,1.44227321822263,0.562119507192621,2.37776817193437,1.65139530848479,0.846501911717288,0.200505743878039,0,0.909501142662806,0.260818609624227,1.21937827750959,2.94651687416792,0,0,0.649881418486149,0.700217171809248,1.1540528866883,2.41436388382684,2.2532596767503,0.987318493040823,1.44766261386447,1.04196757057222,2.79513752193397,2.17902502460907,0.512063885868151,0.158971814224545,0.161974350605613,0.179955389637887,0.642553256311736,0.528435087953118,0.654895011018455,3.31468121249386,2.69736026809217,0.845392556184913,0,0.721207127984704,1.92213228611372,0.482317393911829,0.499303119421578,0,1.19471794758619,0.98341671039044,0.3569649413908,3.29092827435548,1.00936145563461,0.310482501663563,0.303189287105817,0.31734070770082,0.704870054031196,1.95871563025473,NA,NA,NA,NA,NA
"29","01057",0,0,0,0,0,0,0,0,0,0,34.1314925026599,9.31702604297353,4.19089439215172,0,0,0,0,0,0,0,0,14.7639526593333,0,0,0,0,5.85181249731057,0,0,4.2687669638991,0,0,0,0,0,0,0,13.0088398553154,0,0,0,0,10.2469256761163,0,2.72341477135716,0,0,0,0,0,0,6.5033979043515,5.61905283964723,0,0,0,5.50431781647388,0,0,0,4.40666440783325,1.92864583438606,0,0,0,0,0,3.28551614191486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","01059",0,6.38923392032348,3.73038711983005,0,0,0,0,0,0,6.17593279404992,5.43191550542132,3.59160631605823,0,0,1.98930129707773,0,2.01965872361959,0,0,4.51182856451099,0,3.58532646561733,2.8343548736753,3.19416815678581,0.824003526673532,0,0,0.764619346712975,0,4.02953556579842,2.81593817618503,4.96508954618214,0,3.6144072779913,0.641307550792924,0.285623795880276,0.281944386952713,3.63055855893355,4.67142282927445,3.67571810587644,3.63351879585676,0.33348205399225,1.11602475615319,0.763843372199322,1.23313064783115,1.1000599404424,0.85768810512768,0.622910385274668,1.33433908591223,1.08329599636787,0.385663850864452,1.18512657031167,1.3945971962679,1.30398989657768,0.320180265872195,0.65039610573301,1.3387436624163,2.31251884735439,0.624377851666434,0.778115294784065,0.706691286858389,0.777008267726417,1.2312799177992,1.19165576258188,0.758879506597731,1.01826691933601,1.63134423950044,0.30719426485587,0.684504261073803,0.391794905290608,0.987698500989416,0.155418316683992,0.616550046172025,0.802244798026344,1.65335933748627,NA,NA
"31","01061",0,0,0,0,5.8621602337794,0,0,7.74874105599061,0,0,0,2.29032299604169,2.23725235192109,0,0,4.18863728025656,0,0,1.81073652512609,0,0,2.20809023466685,0,2.4633586140348,0,0,0,2.99382658560142,2.90745783364601,0,4.45172199473941,1.73408109348525,1.39823607848964,1.19232683247028,1.07384849446287,1.01173710814068,0,2.07357126588078,1.03378945213158,2.91317066464195,0.857599595652911,0.776274533771257,2.13091568899994,1.28575801197328,1.18024146710256,2.65370450911157,0,0,0,0.577591602751979,2.03958968159972,0,0,0.986823900777193,0,1.26451511599021,1.38766419907453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
