"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.465883636476318,-0.00548144263836493,1.25271453389864,1.03907522483392,1.30610367497144,424,1.03907522483392
"2","Alaska",0.175610990089339,0.0027980722644462,2.55429989043519,1.48269388635759,1.48955090360863,19,1.48269388635759
"3","Arizona",0.489453580500515,-0.00439805907751702,1.43261236953853,1.1576649155355,0.699128001204651,689,1.1576649155355
"4","Arkansas",0.744923188793138,-0.00912620587899288,1.75325367608514,1.03363232757086,0.940948315212442,278,1.03363232757086
"5","California",0.372358277663706,-0.00395676238518397,1.21573874580007,1.0658054576974,1.17632912261919,3201,1.0658054576974
"6","Colorado",0.369568994747645,-0.00582489163927635,1.13570149555908,0.918721220918622,0.718722610950604,182,0.918721220918622
"7","Connecticut",0.61916619727862,-0.0113800546212488,0.946014241261551,0.764542194251321,0.533639815091185,120,0.764542194251321
"8","Delaware",0.620125263924744,-0.0106569312420494,1.01741208245082,0.80968064624342,0.524416259818125,34,0.80968064624342
"9","District of Columbia",0.311200439755112,-0.00470376596814718,1.11913285794037,0.945829171770614,0.689952649642929,57,0.945829171770614
"10","Florida",0.350563569903498,-0.00372162015937966,1.25993544943527,1.06213092575032,0.859149636067124,970,1.06213092575032
"11","Georgia",0.436697044555658,-0.00577757929459733,1.2107448923868,0.986142767316135,0.922979783133659,680,0.986142767316135
"12","Guam",0.037608545569136,0.0048380505822657,4.06123644996781,1.51433513974737,0,0,1.51433513974737
"13","Hawaii",-0.0638161768393214,0.00530646063198692,2.21882326738864,1.41919208071931,0.291083804100233,1,1.41919208071931
"14","Idaho",0.509594126064516,-0.00650214515831609,1.5020607058395,1.00242975078751,1.0436380243885,50,1.00242975078751
"15","Illinois",0.527061159744695,-0.00893814630920313,0.996610509649622,0.843568431395169,0.616174736474314,678,0.843568431395169
"16","Indiana",0.597002381275438,-0.00958713428377258,1.00481018561498,0.860024765669739,0.542366185531751,226,0.860024765669739
"17","Iowa",0.529208557925975,-0.007246389276924,1.115168321593,0.96463083458116,0.899415212434139,295,0.96463083458116
"18","Kansas",0.5634669630115,-0.0088309450150445,1.12447193365793,0.882190951452741,1.44002068583922,138,0.882190951452741
"19","Kentucky",0.623936934895054,-0.00837575187370358,1.44449960594039,0.971055445136242,0.836330690016229,189,0.971055445136242
"20","Louisiana",0.468828283381384,-0.00696729347679014,1.22029072095747,0.928095531740633,0.571502241817771,234,0.928095531740633
"21","Maine",0.266027062103257,-0.00262731467062594,1.324105575507,1.06300150779707,0.503292097246476,18,1.06300150779707
"22","Maryland",0.592059673653265,-0.00917241110796226,1.0025050434917,0.883920287635947,0.549292766421957,431,0.883920287635947
"23","Massachusetts",0.628271149281728,-0.0108649108637732,1.09539977776079,0.803167577038347,0.235311896163298,173,0.803167577038347
"24","Michigan",0.556449350965538,-0.0118760973802487,0.840891367357335,0.69081290980191,0,0,0.69081290980191
"25","Minnesota",0.469577795546997,-0.00564833760645691,1.23245374301881,1.02943227632064,0.725554338329815,337,1.02943227632064
"26","Mississippi",0.382217204238546,-0.00445285744359755,1.19604376409348,1.03551027405875,1.87703681480839,498,1.03551027405875
"27","Missouri",0.69812406285666,-0.0107748985731192,1.1552145443685,0.867345374372404,0.617713960472579,135,0.867345374372404
"28","Montana",-0.0153288485509227,0.00625100687311456,2.5715016476583,1.60359773213564,0.587604907483382,3,1.60359773213564
"29","Nebraska",0.585503656558836,-0.00827830723532989,1.18615827684759,0.941572143401274,0.529692983151499,122,0.941572143401274
"30","Nevada",0.350572509405644,-0.00387172724690664,1.35911838207262,1.04977702465496,0.982754469988882,147,1.04977702465496
"31","New Hampshire",0.405193053476455,-0.00577118158987057,1.28385701685711,0.956036572859356,0.587724982511834,36,0.956036572859356
"32","New Jersey",0.588558926880433,-0.0113288899212516,0.887380441826291,0.744461242250189,0.704243699289213,421,0.744461242250189
"33","New Mexico",0.530022528714876,-0.0073353463217926,1.25096821616977,0.958740836230495,0.999765047520969,122,0.958740836230495
"34","New York",0.325401107869502,-0.00687048567891141,0.932819321258613,0.810181667915672,0.652726235819971,702,0.810181667915672
"35","North Carolina",0.366042964833721,-0.00297340083383279,1.3441884329697,1.14352740466501,0.890439915805056,892,1.14352740466501
"36","North Dakota",0.41049999327561,-0.0047158208589974,1.38482987795535,1.04358924261973,0.498843840305908,19,1.04358924261973
"37","Ohio",0.515522016967303,-0.00788752105866256,1.032263461551,0.905104723313454,0.830868537572529,361,0.905104723313454
"38","Oklahoma",0.522912920324682,-0.00753633389322243,1.17220828008697,0.937141379037933,0.57314363055972,55,0.937141379037933
"39","Oregon",0.156837540434745,0.000480668286607733,1.52859803511466,1.21449659616213,4.01913105611927,260,1.21449659616213
"40","Pennsylvania",0.6316438971484,-0.011082515843652,0.909859257271809,0.792318090280981,0.787589512275656,431,0.792318090280981
"41","Puerto Rico",0.525336822848087,-0.00517826649680085,1.55438018253081,1.12911262441718,0.338787793038321,61,1.12911262441718
"42","Rhode Island",0.287303021129339,0.00844334319882601,6.95781515660203,2.57508821205524,37.8097533440657,1006,2.57508821205524
"43","South Carolina",0.363913864401563,-0.00260509150943218,1.55818888267701,1.17435225901232,1.52676922313851,514,1.17435225901232
"44","South Dakota",0.61860932645965,-0.00878049149989614,1.20308142303131,0.935879069098859,0.515838353711469,33,0.935879069098859
"45","Tennessee",0.298207526570909,-0.00235966489183626,1.50783404681301,1.12092435850083,0.967514895714496,512,1.12092435850083
"46","Texas",0.430398614218178,-0.00509687900830493,1.18401109662675,1.03338730444839,0.651827932531572,1055,1.03338730444839
"47","Utah",0.384894852332436,-0.00338494962224751,1.42112211662395,1.12847682595066,0.771555538948559,256,1.12847682595066
"48","Vermont",0.151313002787756,0.00165862445521127,2.09317224655845,1.32403740720838,1.0302938677768,12,1.32403740720838
"49","Virginia",0.510448941541884,-0.00665767217287013,1.14361950537536,0.991189553525885,2.37252962106934,1854,0.991189553525885
"50","Washington",0.0214355189537557,0.00177019247176163,1.39070553557894,1.17293661523224,1.05406797357965,315,1.17293661523224
"51","West Virginia",0.565722512827922,-0.00892171313492473,1.22421669061758,0.877945191376183,0.826664048466121,17,0.877945191376183
"52","Wisconsin",0.283546205467897,-0.00276779389187442,1.23796447121297,1.0699996077679,0.550672907645955,203,1.0699996077679
"53","Wyoming",0.343582708822652,-0.00383990923127978,1.82520203001783,1.04505528547991,1.95607531972467,13,1.04505528547991
