"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.457352769071531,-0.00514245333777718,1.26619045021846,1.05242703145493,1.34770113133859,481,1.05242703145493
"2","Alaska",0.182857805416087,0.00249065794006882,2.5115905882152,1.46172870919312,0.798713506762162,10,1.46172870919312
"3","Arizona",0.497166712169178,-0.00471619653434322,1.39942182983116,1.13268077001124,0.600137972211761,618,1.13268077001124
"4","Arkansas",0.741420425853053,-0.00897526046049539,1.74188931338988,1.03290461649847,1.13023049141615,346,1.03290461649847
"5","California",0.371008442833798,-0.00390395310345608,1.21233011667883,1.06459681249043,1.02563782102526,2825,1.06459681249043
"6","Colorado",0.3728126261604,-0.00594841049685915,1.11874950414565,0.907454544238084,0.691323104173185,164,0.907454544238084
"7","Connecticut",0.627977859724336,-0.0117311930981262,0.917014738573239,0.741717827130972,0.346283515696735,73,0.741717827130972
"8","Delaware",0.618990759401501,-0.0106132268771755,1.00586260199003,0.80295696126885,0.739979995483738,47,0.80295696126885
"9","District of Columbia",0.304856605978639,-0.0044688985879121,1.12515070070568,0.952956156205598,1.06967474810001,85,0.952956156205598
"10","Florida",0.350830238255946,-0.0037324441092451,1.25176919401953,1.05756294605762,0.944288185746488,1096,1.05756294605762
"11","Georgia",0.432150473067663,-0.00559700551479403,1.21217884585885,0.990037000211316,1.08877596155323,783,0.990037000211316
"12","Guam",0.0373624398801678,0.00484679840626756,4.03031365012614,1.52235657716678,1.43416102522897,1,1.52235657716678
"13","Hawaii",-0.0663831629381785,0.00541806136303442,2.22902566063225,1.43568729352263,1.54122732493078,6,1.43568729352263
"14","Idaho",0.513503697643618,-0.00666748239646039,1.4730910506234,0.986859686084168,0.684158512949886,32,0.986859686084168
"15","Illinois",0.526209598009391,-0.00890591071481373,0.987325236009033,0.837480458691424,0.765006923310141,788,0.837480458691424
"16","Indiana",0.590624403991286,-0.00933234169053225,1.00784962825808,0.863612946135268,1.01023336723562,410,0.863612946135268
"17","Iowa",0.532972424981361,-0.00738903562986537,1.09735343673255,0.950505443791095,0.711293552487159,230,0.950505443791095
"18","Kansas",0.56542265710645,-0.00890638417787625,1.10716947485537,0.870940433636062,0.701226620150335,65,0.870940433636062
"19","Kentucky",0.619757396853856,-0.00820693730640266,1.43803342419823,0.971814194854284,1.05959208954971,231,0.971814194854284
"20","Louisiana",0.460283230405774,-0.00661795482953961,1.23075012649721,0.939379994996158,1.22069553544192,487,0.939379994996158
"21","Maine",0.276693544306259,-0.00302944598344087,1.29128190880079,1.03807424754714,0.511102288805887,18,1.03807424754714
"22","Maryland",0.594618396028054,-0.00927110566102711,0.986827397264525,0.871273842704832,0.679988777131308,500,0.871273842704832
"23","Massachusetts",0.634769436707554,-0.0111238370364172,1.06768770464258,0.78347690904132,0.453976914254774,273,0.78347690904132
"24","Michigan",0.217215258601332,0.00266745806050746,3.03256675363416,1.53410085221247,21.0274585489223,6478,1.53410085221247
"25","Minnesota",0.476750046486355,-0.00591042510566772,1.20660916284698,1.00987490135629,0.657664876436905,301,1.00987490135629
"26","Mississippi",0.374299242576004,-0.00414533615820493,1.20881786000714,1.04793093926313,1.29080088444358,355,1.04793093926313
"27","Missouri",0.694573133362177,-0.0106239664055398,1.14865799771471,0.865264349244331,0.927300263819472,194,0.865264349244331
"28","Montana",-0.01286767270166,0.00614665974661537,2.56067833669649,1.60434961038524,1.29595646970398,6,1.60434961038524
"29","Nebraska",0.591583482799639,-0.00849850963466408,1.15999378019465,0.923302116081131,0.633675145948403,132,0.923302116081131
"30","Nevada",0.340804907298988,-0.00347847880914395,1.37857434724849,1.06823214524205,1.44357205436383,229,1.06823214524205
"31","New Hampshire",0.428019271812041,-0.0066314202545897,1.22211492615125,0.908588549310079,0,0,0.908588549310079
"32","New Jersey",0.589877910190502,-0.0113824653050868,0.87294211133595,0.733933503681179,0.588227123910758,329,0.733933503681179
"33","New Mexico",0.542559608637777,-0.00783052189806516,1.20697895486111,0.926768364328103,0.312316090092193,39,0.926768364328103
"34","New York",0.326268239266532,-0.00690505189197566,0.923041002562465,0.803136284546918,0.671895452704402,683,0.803136284546918
"35","North Carolina",0.37296562015404,-0.00324292727998109,1.32032569980099,1.12386581765591,0.695086450939913,710,1.12386581765591
"36","North Dakota",0.420430893103801,-0.00508737467356185,1.34874764691688,1.01870100777854,0.537941726846044,21,1.01870100777854
"37","Ohio",0.516078643993957,-0.00790904791556874,1.02126403503176,0.896967058806745,0.776408188748167,325,0.896967058806745
"38","Oklahoma",0.504233081589309,-0.00677806584245096,1.21155606832567,0.969248626056901,1.70411401044188,158,0.969248626056901
"39","Oregon",0.161268860122152,0.000301958623976415,1.51169427997332,1.20336715678868,0.855527241284581,66,1.20336715678868
"40","Pennsylvania",0.623746378680896,-0.0107607578994972,0.91517989813509,0.797436161837834,0.994134614055542,531,0.797436161837834
"41","Puerto Rico",0.529677954606406,-0.00535588283335377,1.52726502826175,1.11244824293492,0.779230043207691,139,1.11244824293492
"42","Rhode Island",0.303854478735377,0.00771908304073974,6.84314151261966,2.49343689766874,0,0,2.49343689766874
"43","South Carolina",0.36334360723525,-0.00258186155657966,1.55028926121205,1.17277946693246,1.10453135743765,428,1.17277946693246
"44","South Dakota",0.61881176486705,-0.00878834283838503,1.18825144903445,0.927310035119259,0.819519197599462,52,0.927310035119259
"45","Tennessee",0.296480681535128,-0.00229337416960266,1.50320495866979,1.12221467600513,1.10012548130471,561,1.12221467600513
"46","Texas",0.427659334783972,-0.00498918928677872,1.18255956146427,1.03408128080815,1.0558842067367,1667,1.03408128080815
"47","Utah",0.390953852527924,-0.00363033720272131,1.39363860259912,1.10977491281427,0.693117642959531,237,1.10977491281427
"48","Vermont",0.157554045147176,0.00137614481228154,2.05997481798358,1.30508671300907,0.700517788068175,9,1.30508671300907
"49","Virginia",0.516777385263388,-0.00690090289733555,1.12122790008756,0.972005376045368,0.621780061554787,487,0.972005376045368
"50","Washington",0.0222721736163998,0.00173819496218789,1.38789697502509,1.17302933235536,1.03390473831609,317,1.17302933235536
"51","West Virginia",0.574557803475109,-0.00926745655701666,1.18937166163871,0.854215936142773,0.429968975174082,8,0.854215936142773
"52","Wisconsin",0.288345386051365,-0.00294562667414975,1.22164800972174,1.05721794617046,0.772868274343267,270,1.05721794617046
"53","Wyoming",0.333813446058601,-0.00347124903237058,1.83921549644923,1.06139573433714,1.35437673035042,10,1.06139573433714
