"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.739370782753351,-0.022844072936126,1.25980773089972,0.941602780572456,1.90236876820979,395,0.941602780572456
"2","Alaska",0.858853368532264,-0.0455290106330344,0.679984107367361,0.479667557475137,0.248086859980913,1,0.479667557475137
"3","Arizona",0.813372005075483,-0.0243662594495864,1.30171801909522,0.961320829914711,1.08946137055046,248,0.961320829914711
"4","Arkansas",1.12577679876576,-0.0322593022718609,2.30118533596043,0.99670665424991,0.512052138602175,76,0.99670665424991
"5","California",0.563307078309584,-0.0153799856131754,1.27716093569417,1.02532289433775,0.684465498640441,1190,1.02532289433775
"6","Colorado",0.391805248043787,-0.00561557946632354,1.86456690414717,1.21562696797422,0.825439554029365,432,1.21562696797422
"7","Connecticut",0.918303423011899,-0.0294500181760765,1.25582361654856,0.893644518541949,0.662528567587144,686,0.893644518541949
"8","Delaware",0.707637249496747,-0.01467367321914,1.69318609148549,1.21416753650537,2.58259955225591,452,1.21416753650537
"9","District of Columbia",0.240718954673639,-0.000676636748194211,1.58805034370399,1.24238965785135,0.958387648805519,142,1.24238965785135
"10","Florida",0.71635512709134,-0.0264564476583164,1.04074225950617,0.810891887863382,0.858262020956587,693,0.810891887863382
"11","Georgia",0.772327472656951,-0.0269850672568632,1.18561375175309,0.841852985664261,0.329132954773158,250,0.841852985664261
"12","Guam",-0.16113719128452,0.0147545335131252,3.83114675302181,1.42656788875531,0,0,1.42656788875531
"13","Hawaii",0.566416497544249,-0.0319360858265653,0.992918384200172,0.576173466569921,0.165260898031407,1,0.576173466569921
"14","Idaho",0.99975031607947,-0.0393257227336551,1.14502375649829,0.68615620053779,0.265109276331195,10,0.68615620053779
"15","Illinois",0.580637372865978,-0.0126015759760297,1.61333560527863,1.14979333060201,1.16296095426545,2093,1.14979333060201
"16","Indiana",0.849059920139196,-0.0252567637998434,1.24060608698368,0.965676088746996,1.1766893318328,613,0.965676088746996
"17","Iowa",0.467764694890054,-0.0017127651682487,1.86774961669396,1.50353336386948,1.18173208348001,383,1.50353336386948
"18","Kansas",0.589411530984178,-0.00915225837699226,1.76687935207181,1.30876309356852,0.748939742482383,142,1.30876309356852
"19","Kentucky",0.924568188202167,-0.025940718623263,1.97961552728281,1.01678230325317,0.996827616322966,170,1.01678230325317
"20","Louisiana",0.907379252429239,-0.037335876831825,0.938495899605275,0.670738163373668,0.61031631106235,260,0.670738163373668
"21","Maine",0.370586908418679,-0.010547770618373,1.5011661295601,1.00141593827096,2.41095602972147,48,1.00141593827096
"22","Maryland",0.755750363962278,-0.019130738876619,1.3142530091,1.08999651967868,1.06662096205997,815,1.08999651967868
"23","Massachusetts",0.847459913324353,-0.0222986614285641,1.42310119230595,1.06930271019148,0.623438120413055,1536,1.06930271019148
"24","Michigan",0.779942203569852,-0.0278982952158931,1.03579793671365,0.821602868523951,0.732807694081923,710,0.821602868523951
"25","Minnesota",0.378080940188003,-0.00288861981030488,1.91569057559601,1.31913899443156,0.887579595732453,152,1.31913899443156
"26","Mississippi",0.526807331030152,-0.0126350019006719,1.34360959184069,1.08826236591635,0.819885021335213,193,1.08826236591635
"27","Missouri",1.14254807988336,-0.040931822749333,1.12195158847541,0.748214396048784,0.9153784771292,185,0.748214396048784
"28","Montana",0.612443581914767,-0.0354354512772597,0.731001972837692,0.533766280503967,1.0246875302272,3,0.533766280503967
"29","Nebraska",0.276332583280601,0.0105353543043566,2.91799563475983,1.90612042240827,1.44260016503387,299,1.90612042240827
"30","Nevada",0.614346872231252,-0.0190778852175944,1.33487848996346,0.948020539915262,0.864679724993465,116,0.948020539915262
"31","New Hampshire",0.4865908947159,-0.0108535386572075,1.94132672353409,1.1126193850594,1.04969324722821,71,1.1126193850594
"32","New Jersey",0.912035049898148,-0.0305220873938583,1.07270271242419,0.855355583911482,0.973170589352792,3391,0.855355583911482
"33","New Mexico",0.728974794706236,-0.0186067982311785,1.78693359967885,1.08083820582165,0.505934147237424,66,1.08083820582165
"34","New York",0.558824395161825,-0.019943538222189,1.12410834859085,0.870054485211326,1.03841190509589,5902,0.870054485211326
"35","North Carolina",0.546179896455722,-0.0137361685669628,1.28789136807307,1.0676009160693,0.675084012186649,229,1.0676009160693
"36","North Dakota",0.327784082215721,0.00155499865661797,2.47443055939516,1.46551839804431,1.57871335413507,64,1.46551839804431
"37","Ohio",0.700599105066467,-0.0192613313654032,1.35372123206252,1.02680548031577,0.532174966888199,385,1.02680548031577
"38","Oklahoma",0.848156140509825,-0.0285448003018428,1.21320899594662,0.859923480329144,0.568863573261885,60,0.859923480329144
"39","Oregon",0.375370756993223,-0.0112267741807068,1.37247021900385,0.982587049334881,1.01497182438302,58,0.982587049334881
