"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.584263564970123,-0.0114713845662787,1.23861702614916,0.999223253913455,1.03059037979811,300,0.999223253913455
"2","Alaska",0.605973006554428,-0.0226347798258199,0.877371982435826,0.577873227146572,0,0,0.577873227146572
"3","Arizona",0.686218092532536,-0.0141609091794498,1.23135960914202,0.964651603359364,0.988396689421789,353,0.964651603359364
"4","Arkansas",0.956810680168509,-0.0208580867485996,1.82858224828222,0.89856903328232,1.36839694044832,115,0.89856903328232
"5","California",0.478986285404685,-0.00924204053740095,1.20737156471924,1.00767149427624,0.900156342210793,1649,1.00767149427624
"6","Colorado",0.43952616350976,-0.0093310279114529,1.30296621707942,0.964296691966289,0.758749969308452,330,0.964296691966289
"7","Connecticut",0.776827477852862,-0.0196189497076845,1.04369256121327,0.799523817035275,1.01346279558543,578,0.799523817035275
"8","Delaware",0.687890973749134,-0.0140645613180377,1.30970552850994,0.971026370018712,1.06059111913223,180,0.971026370018712
"9","District of Columbia",0.286963682615019,-0.0035317586588352,1.3793807713132,1.11276064027831,0.529591410725003,96,1.11276064027831
"10","Florida",0.525058310922986,-0.0125480875379607,1.10248538423607,0.891460496875163,1.51005063881275,934,0.891460496875163
"11","Georgia",0.595820510571558,-0.0138271959304975,1.14653046732567,0.896401842257673,1.11055053855247,701,0.896401842257673
"12","Guam",-0.0673212995073368,0.00804664361441777,3.59603321297386,1.40924982644865,1.22012114596115,1,1.40924982644865
"13","Hawaii",0.280052117665753,-0.0118442849965503,1.11365498424168,0.72324560118343,0.628865186070583,1,0.72324560118343
"14","Idaho",0.724128844201479,-0.0180454543294077,1.23715918170445,0.821856620629427,1.49977872756402,33,0.821856620629427
"15","Illinois",0.54235394446973,-0.00977153819287163,1.33247487214188,1.04498809878902,1.70336376924951,4019,1.04498809878902
"16","Indiana",0.752480779354215,-0.0175072005017295,1.0504568904608,0.869022340089667,0.840514258512447,500,0.869022340089667
"17","Iowa",0.580549457064061,-0.00938089545611494,1.33294312418079,1.10752056188641,1.31865664547595,538,1.10752056188641
"18","Kansas",0.648623145694207,-0.0125767325967051,1.29426952554454,1.00723583632427,0.323578033374548,81,1.00723583632427
"19","Kentucky",0.809880784011705,-0.0176299800676105,1.53025023898854,0.914618537594936,0.99036433971094,176,0.914618537594936
"20","Louisiana",0.668296060864069,-0.018344994928503,1.03350847256607,0.765444414006987,0.753379024030833,235,0.765444414006987
"21","Maine",0.286793825319973,-0.00419883290545473,1.46946749983783,1.07535769647624,0.407205197408021,15,1.07535769647624
"22","Maryland",0.689887640466689,-0.0142402977226916,1.12229204450813,0.964285811466717,0.672693729975225,688,0.964285811466717
"23","Massachusetts",0.832320135439491,-0.0215478563295442,0.94081729490802,0.765963670917216,0.617538936507537,884,0.765963670917216
"24","Michigan",0.655645397876466,-0.0184297560935955,0.903149805618351,0.752561797432657,0.920173668941081,471,0.752561797432657
"25","Minnesota",0.365537368622214,-0.000735471014931747,1.80898515683253,1.38822832364657,1.05750192474146,690,1.38822832364657
"26","Mississippi",0.489682420102441,-0.00982685547975017,1.17721597010913,0.988578516714204,0.889468132221287,234,0.988578516714204
"27","Missouri",0.9573711540528,-0.0250857342766329,1.00534101969006,0.724697252530848,0.597738475047483,112,0.724697252530848
"28","Montana",0.250107825936021,-0.00977984211078894,1.27801282612226,0.779841861348571,3.40829295159518,2,0.779841861348571
"29","Nebraska",0.550051643308563,-0.00681581860603543,1.72044816474574,1.22439261237425,0.351707959516872,125,1.22439261237425
"30","Nevada",0.531034013416013,-0.0132757041242815,1.14871191002307,0.864134460314591,1.589333900457,139,0.864134460314591
"31","New Hampshire",0.450561496872738,-0.00797287762681366,1.53353661573093,1.04492460857013,1.02599949095,84,1.04492460857013
"32","New Jersey",0.808569089303908,-0.0228949889316452,0.834625644029444,0.698321733473345,0.393666391360111,711,0.698321733473345
"33","New Mexico",0.665734948614268,-0.0136584666662856,1.37914760370021,0.969624058305313,0.855057466969267,124,0.969624058305313
"34","New York",0.503658982773216,-0.0161850534257508,0.868901342607853,0.724858553385682,0.527871022265684,1430,0.724858553385682
"35","North Carolina",0.481821809785333,-0.00892233959077942,1.20155271167995,1.02714436496702,0.772718111555901,348,1.02714436496702
"36","North Dakota",0.448433114382163,-0.00680825496694034,1.64465877542998,1.1065113201717,1.24386022571716,53,1.1065113201717
"37","Ohio",0.597915617160115,-0.0119389368912724,1.20250670184769,0.989089788526511,0.761696274722061,473,0.989089788526511
"38","Oklahoma",0.690967477978207,-0.016360476131363,1.12563167417679,0.866392876985839,1.35629209430063,118,0.866392876985839
"39","Oregon",0.278426181150393,-0.00428011953435622,1.34687204724389,1.06198530422902,0.95400780460252,72,1.06198530422902
"40","Pennsylvania",0.815380080738787,-0.0204989178224619,0.938432156882571,0.794482175432434,0.738802260605066,851,0.794482175432434
"41","Puerto Rico",0.751922665887588,-0.0167981293398556,1.34356910329284,0.900520877362942,0.730027639568997,43,0.900520877362942
"42","Rhode Island",0.40561195700786,0.00599941581821161,5.40124226158006,2.03721191298626,0.746126137541967,124,2.03721191298626
"43","South Carolina",0.575280913177455,-0.0131060065570742,1.21694696036314,0.911079224449989,0.862160097908918,135,0.911079224449989
"44","South Dakota",0.651052980425292,-0.00970946743621588,1.58705744986046,1.16867443055106,0.351802959130378,49,1.16867443055106
"45","Tennessee",0.36090230642262,-0.0051552344877992,1.55263623466115,1.10294662411418,1.21803480084582,381,1.10294662411418
"46","Texas",0.543485233295768,-0.010710878541921,1.15272047890108,0.997234259385044,0.808043655691392,877,0.997234259385044
"47","Utah",0.577753373906961,-0.0130270316994515,1.21059385968427,0.917020691385317,0.455862517013611,70,0.917020691385317
"48","Vermont",0.558143914488374,-0.0197357109214464,0.935116575228556,0.638663643617993,0.250773578096919,1,0.638663643617993
"49","Virginia",0.584730896299717,-0.0102613776068384,1.22384646153405,1.06332483757033,0.89349943127346,730,1.06332483757033
"50","Washington",0.0730097767726123,-0.000553697958301224,1.25090246601419,1.04578853613642,0.769300647033447,189,1.04578853613642
"51","West Virginia",0.73482930005634,-0.0189441080062479,1.13611337094381,0.793485344788135,0.539564213296983,12,0.793485344788135
"52","Wisconsin",0.283270867295165,-0.0033182915661498,1.33320844270673,1.12079471138415,0.611502733109417,193,1.12079471138415
"53","Wyoming",0.415884733254525,-0.00757025680722101,2.44713105074457,1.03025014923117,0.59715445191525,6,1.03025014923117
