"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.47725481502309,-0.00583853796116009,1.31205130962533,1.08354083969402,1.0799220444788,501,1.08354083969402
"2","Alaska",0.211872082363191,0.000819191037147244,2.45387605042924,1.30679434437057,1.91090442025859,5,1.30679434437057
"3","Arizona",0.578105412068204,-0.00840492059060461,1.24199090926054,1.00659244705252,1.67874976010635,595,1.00659244705252
"4","Arkansas",0.813347394799385,-0.0123810935168286,1.74332419793985,0.971837213524707,1.60273277773099,245,0.971837213524707
"5","California",0.394364587435005,-0.0048962926498346,1.2307986119299,1.06334190289625,1.25350808989923,2809,1.06334190289625
"6","Colorado",0.365044925505444,-0.00569654615255787,1.24098873803933,0.977927040086676,1.71608933369866,491,0.977927040086676
"7","Connecticut",0.6896788720903,-0.014471572811058,0.924490158032305,0.744987321355879,0.582376272807184,195,0.744987321355879
"8","Delaware",0.667226175732345,-0.0126332549461621,1.05310003333983,0.825442922788437,0.546431590772121,67,0.825442922788437
"9","District of Columbia",0.332225920035967,-0.00559264786619519,1.13895072167881,0.953063129251718,0.419574623087334,46,0.953063129251718
"10","Florida",0.416922352249541,-0.00662640679254702,1.16169797957939,0.966887325811846,1.75835272531363,1215,0.966887325811846
"11","Georgia",0.440626781918466,-0.00588562546815723,1.29143740075237,1.04123160709018,1.08897613841338,909,1.04123160709018
"12","Guam",-0.132614697219063,0.0114907952453887,5.00285178174838,1.91316584326299,0.748293954162835,1,1.91316584326299
"13","Hawaii",0.0581565417542274,-0.000203864649180874,1.62055548207437,1.04528935895599,2.51329034599194,2,1.04528935895599
"14","Idaho",0.570477606786123,-0.00933704265965051,1.45120866836062,0.937591154807029,0,0,0.937591154807029
"15","Illinois",0.531893242948073,-0.00915094409241028,1.10461582596888,0.913592220495757,0.895186367092266,1646,0.913592220495757
"16","Indiana",0.635691849790471,-0.0112897720121362,1.03557952681349,0.876329912034404,1.10164866155668,490,0.876329912034404
"17","Iowa",0.55473974905933,-0.00825235299117712,1.16295095944581,0.9936003114561,1.04623117662861,371,0.9936003114561
"18","Kansas",0.577100889276985,-0.00932113832886852,1.21919317129981,0.94484298655567,2.77292173707936,291,0.94484298655567
"19","Kentucky",0.667757377603361,-0.010364792315361,1.5036416980303,0.963629398342908,2.12644706406445,283,0.963629398342908
"20","Louisiana",0.537432750880183,-0.0101381091076536,1.17196286058027,0.859023784800279,0,0,0.859023784800279
"21","Maine",0.257925047372815,-0.00231381177420192,1.41595293497808,1.1058185685343,0.906360707289615,38,1.1058185685343
"22","Maryland",0.594879231202545,-0.00932076358854462,1.10646491455765,0.961815444054453,1.45535689314014,1279,0.961815444054453
"23","Massachusetts",0.707990187258859,-0.0146756084804242,0.884592440097485,0.74830009165616,0.914328633779815,646,0.74830009165616
"24","Michigan",0.49933903148174,-0.00960564052453207,1.03889806958134,0.857405316438205,1.60468092069858,586,0.857405316438205
"25","Minnesota",0.446107509868401,-0.00470366437423727,1.38828889964288,1.13457522799261,0.922761658104094,612,1.13457522799261
"26","Mississippi",0.395602935417589,-0.00497756061704967,1.23375096844234,1.05879218829496,1.44447948999192,421,1.05879218829496
"27","Missouri",0.763042203862522,-0.0138772898883458,1.12999401390388,0.83475792316187,0.55416707169316,103,0.83475792316187
"28","Montana",-0.0270330651775864,0.00639764467285877,2.47367400190213,1.50381734585411,7.72122216512895,8,1.50381734585411
"29","Nebraska",0.547396543129092,-0.00682280059346522,1.41232182211906,1.08702662599367,1.47896096779857,384,1.08702662599367
"30","Nevada",0.411081082154138,-0.00644631297065172,1.31030208567416,0.973100221189562,1.03381062423732,128,0.973100221189562
"31","New Hampshire",0.399644998819031,-0.00554959784925402,1.3872567582068,1.02252222543952,1.66066289791105,107,1.02252222543952
"32","New Jersey",0.619532285100303,-0.0127165568504247,0.952843857471406,0.782553036391488,1.54118297798462,1243,0.782553036391488
"33","New Mexico",0.593534287927033,-0.009971224718645,1.23584866162702,0.918963391156273,1.04808819278249,123,0.918963391156273
"34","New York",0.357091693015722,-0.00826170935246952,0.95487680321212,0.814888045263283,1.06938806216666,1551,0.814888045263283
"35","North Carolina",0.392196972417059,-0.00409249637800851,1.34380409182244,1.12064814488279,1.62886573707394,1085,1.12064814488279
"36","North Dakota",0.455096551153431,-0.00646259052833179,1.39426808618452,1.01576334637347,0.900323151871614,39,1.01576334637347
"37","Ohio",0.529732405627083,-0.00848124787255794,1.10874846765471,0.954094601257102,1.20019915640135,651,0.954094601257102
"38","Oklahoma",0.603969620085932,-0.0111339166763766,1.06807828797437,0.858012411562986,0.80249551511624,65,0.858012411562986
"39","Oregon",0.270604075707841,-0.00425265743454051,1.20887997150298,0.98159485225232,1.22493214872042,45,0.98159485225232
"40","Pennsylvania",0.67934875666956,-0.0131665324174269,0.937361190685605,0.805755084758724,1.07376254317366,764,0.805755084758724
"41","Puerto Rico",0.595428331129887,-0.00826902000183671,1.39335016335832,1.0336900480109,2.0463437778608,161,1.0336900480109
"42","Rhode Island",0.561448127026856,-0.00241914033177349,3.88353387095001,1.48727648426228,0.756772710318775,110,1.48727648426228
"43","South Carolina",0.446874778860245,-0.006217165910487,1.31085005603637,1.02440043189112,1.75207654171957,343,1.02440043189112
"44","South Dakota",0.644239583828192,-0.00982834790243989,1.2928428792637,0.976199728608012,0.974242289772045,73,0.976199728608012
"45","Tennessee",0.333250896886388,-0.00385170633455602,1.40402229153281,1.07394079206568,1.00069288391108,384,1.07394079206568
"46","Texas",0.483295773345067,-0.00745612878616133,1.12550441135646,0.976558146985691,0.496447074090252,506,0.976558146985691
"47","Utah",0.450338351900355,-0.00629835070772017,1.3085750499704,1.02229541294462,2.33119087048872,343,1.02229541294462
"48","Vermont",0.315335745723915,-0.00608377327794627,1.32160805922212,0.906321810140793,0.272760588123656,1,0.906321810140793
"49","Virginia",0.512637029836981,-0.00667661429605689,1.20244675945902,1.06037991862378,1.05303588521333,1132,1.06037991862378
