"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.752583302810076,-0.0239655226655314,1.19328689953379,0.895676918423629,0.574064032692986,118,0.895676918423629
"2","Alaska",0.750510216711828,-0.0363557571924671,0.850070378013252,0.572182637511962,1.49350753908576,5,0.572182637511962
"3","Arizona",0.814555947679006,-0.0244735714058767,1.25590142368638,0.935669818330227,0.811152145860375,191,0.935669818330227
"4","Arkansas",1.13718526441581,-0.0333812303874232,2.11066683199934,0.937499523380881,0.544977667340123,81,0.937499523380881
"5","California",0.56699118281103,-0.0156910275665999,1.24085702024213,1.00211642688982,0.834708848368105,1408,1.00211642688982
"6","Colorado",0.40528789320578,-0.0067562989626778,1.7863274648664,1.17593212450065,0.781713293458906,434,1.17593212450065
"7","Connecticut",0.917282615592599,-0.029364540249017,1.20956344947357,0.869496619230398,0.785238144498143,766,0.869496619230398
"8","Delaware",0.725921872760738,-0.0162056737232774,1.60228761870334,1.15317339822077,0.6711474401723,126,1.15317339822077
"9","District of Columbia",0.285037239272765,-0.00407371963124426,1.47236989809607,1.14841569102162,0.344759271367579,51,1.14841569102162
"10","Florida",0.710599449950891,-0.0259737211284174,1.01764715014906,0.798951919659127,0.780504931228814,606,0.798951919659127
"11","Georgia",0.745349863464929,-0.0247945093428897,1.20224202059231,0.863076046612298,1.12967718402431,805,0.863076046612298
"12","Guam",-0.121849751094693,0.0111696641118869,3.69985820168701,1.32347143156585,0,0,1.32347143156585
"13","Hawaii",0.59682899592964,-0.0342893354352019,0.905956371425508,0.528566274849379,0.201430746861912,1,0.528566274849379
"14","Idaho",1.0386812307744,-0.0427584138867869,1.02136743492489,0.606153715492443,0,0,0.606153715492443
"15","Illinois",0.581567843222742,-0.0126800987111984,1.57459523586178,1.13324396974436,1.01407069963318,1949,1.13324396974436
"16","Indiana",0.811039121069162,-0.0218868298473032,1.32714230634154,1.02338242753101,1.70153186497623,949,1.02338242753101
"17","Iowa",0.47825524115106,-0.00259201113626774,1.81987154817774,1.46953032104795,1.0921580652816,391,1.46953032104795
"18","Kansas",0.596995687373477,-0.00981895719728753,1.71184023836564,1.27572319334133,0.976901206190719,196,1.27572319334133
"19","Kentucky",0.949507797837604,-0.0280301116774092,1.81017935063837,0.94216371673405,0.41366243928228,71,0.94216371673405
"20","Louisiana",0.894955883562296,-0.0362497951581308,0.92038033764649,0.663625866660233,0.726959996641944,295,0.663625866660233
"21","Maine",0.396210281208968,-0.0127227006249337,1.40884842834783,0.940064356886667,0.383081368759353,8,0.940064356886667
