"","fips","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32"
"17","01033",0,0,0,5.25744058045737,7.25145641180397,0,0,1.77475181999236,0,0,2.01049997533336,0,2.35314793562858,0,0,2.53800573204696,0,2.52881427214474,2.29762343613036,1.9596069083073,0,1.58499988020511,1.48402615007499,2.69461318905595,1.17835588916771,0,0,4.25753713528,NA,NA,NA,NA
"18","01035",0,6.38923392032348,0,0,0,6.10305376245841,0,0,0,4.53995096093765,0,0,0,5.9795195478887,0,2.8638953824084,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","01037",0,0,2.86085361663031,0,2.22230697874396,0,2.08870780759733,1.9610999234637,0,1.75694609279673,1.64873825242362,1.51742346434421,0,0,1.56228053627597,1.63507078949155,9.20939731319908,0,0,0.638663669042994,0.634942735636876,0,1.57157098864146,0,1.02604040036227,1.12270046586074,0,NA,NA,NA,NA,NA
"20","01039",9.50379865884122,0,0,0,2.96787517096382,0,2.87266704783146,0,0,0,3.10689677701912,9.77963722155622,1.54789825301911,0,0.966495268498726,1.7613801308449,0,2.53126592133703,0.80949132389801,0.782782670326036,0.770779446371909,1.5261028503293,0.752675823793127,1.48491324296532,1.42965651233016,0.684584207327467,NA,NA,NA,NA,NA,NA
"21","01041",0,0,0,0,0,0,0,14.0040270250776,0,0,0,0,0,0,0,14.0010617912474,0,0,0,9.25211706169841,0,2.48109471022565,0,0,0,0,NA,NA,NA,NA,NA,NA
"22","01043",0,3.45810439938785,2.3206362711029,3.36447716593153,0,1.18248884085632,0,1.18382209263475,0,1.42695115817247,0,8.65129687614363,0,0,3.67444251614106,0.621965116973184,0.568194750610552,0,4.40050542170487,0.490685584272023,3.36661126181197,0,0.328762827807334,0,0,5.30384183415366,0,0,0.717056058158775,0.371533862686602,0,NA
"23","01045",0,6.38923392032348,0,5.76834489338417,0,0,3.34403701855653,0,0,3.02658066496676,5.14092548427262,0,0,1.64587462765701,0,2.48485888652796,2.34651327454825,0.705752483831694,0,0.665992833238211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","01047",0,0,0,0,0,0,0,14.0040270250776,10.4882164428069,0,0,0,0,0,0,9.42525668656271,0,5.4885212854107,0,2.3288540770827,0.66046836565631,1.79258655774861,0,0.578440166712475,1.80358495689389,0.614303346415521,1.84418989606425,0.596739266418227,NA,NA,NA,NA
"25","01049",0,14.6904074042041,0,0,0,1.57092994155016,4.47043974610007,2.46010242100239,2.84402541462539,0.744368926904015,0,0,0,0.872859857160463,2.11991027906863,4.3277042845201,4.20664856423341,0.616447566627581,0.997633978157685,0,1.34068883137474,0.917209828552268,2.74490401311594,0.854104985819434,1.56489378905287,1.75060620469241,2.1385521082992,NA,NA,NA,NA,NA
"26","01051",0,2.3705768629988,0.859344977214641,0.730630469701288,1.36254795940517,0,0.724881325309175,0,0,1.1872885266337,3.9655965595178,2.38573646750978,0,0,0,3.00522690295535,0,4.83950567956351,1.57458316805556,0.651408762402312,1.69699773155369,1.01701537707124,3.58329826717194,1.49387454837576,2.17251207703179,0,1.01019729768942,1.23347416684079,1.45623529391596,0.949881309934494,0.237209822461355,NA
"27","01053",0,0,0,0,5.8621602337794,0,0,4.2688406547888,0,0,0,6.80006981049464,0,7.99246368592858,0,0,1.959736530869,0,1.8840659036815,2.69817358112404,0,1.56196718231972,1.45620423950033,0.687363325424179,0.674715263778431,NA,NA,NA,NA,NA,NA,NA
"28","01055",0,3.45810439938785,0,0,2.08260457966999,2.00452361357465,2.71522920677462,4.29873482831024,3.5515831216201,3.16866345294544,1.54857690508583,0.423288331128275,0,1.20540902240608,2.82768874688011,2.04514656528697,0.167469510971998,0.319086859820549,0.163320875394939,0,1.70777087873874,0.248304623727496,1.68076084914791,1.44227321822263,0.562119507192621,2.37776817193437,1.65139530848479,NA,NA,NA,NA,NA
"29","01057",0,0,0,0,0,0,0,0,0,0,34.1314925026599,9.31702604297353,4.19089439215172,0,0,0,0,0,0,0,0,14.7639526593333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","01059",0,6.38923392032348,3.73038711983005,0,0,0,0,0,0,6.17593279404992,5.43191550542132,3.59160631605823,0,0,1.98930129707773,0,2.01965872361959,0,0,4.51182856451099,0,3.58532646561733,2.8343548736753,3.19416815678581,0.824003526673532,0,0,0.764619346712975,0,4.02953556579842,NA,NA
"31","01061",0,0,0,0,5.8621602337794,0,0,7.74874105599061,0,0,0,2.29032299604169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","01063",15.495240879053,0,0,0,1.98689756136669,0,2.16564621564934,0,2.25298947748137,3.9764632079357,3.05959473093887,0,2.05924489840637,0.911381985481256,0.85396656524228,2.4165289230876,0.745358141248372,0,0,1.65425776382573,3.36195472767821,3.59481435306201,0,1.50686489386759,0,3.46689719170498,NA,NA,NA,NA,NA,NA
"33","01065",0,0,0,9.34328727054725,0,0,2.3392145325111,5.6264957623515,0,0,0,4.77082624106124,3.89405318706439,0,1.31397412961694,0.596594058651126,1.7023713697476,0.552048661645886,0.560624602249864,1.16332485674247,3.38871188996144,1.48623477155487,0.864744977544243,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","01067",0,3.45810439938785,2.3206362711029,0,1.63177271318158,2.91728024940523,3.58876636573452,0,0.864134786668245,1.60295957113288,0.763497545332789,0,0.824791231481405,0.90061621410044,0.97914896507749,0,1.17122952281317,2.42332504346567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","01069",0,6.38923392032348,3.73038711983005,0,2.14548227446624,3.49697615653393,3.95781523689403,0,0,0.885027734566328,2.63624301709187,1.65225720143411,0.763031933928534,4.57169566736927,1.53438457953166,0,1.93283527093073,1.0682863287841,1.34446889042384,2.18317518541624,0.851802471171644,1.31145939848524,0.497428828094618,0.741490864474787,1.73991394611556,0,0.7927740476167,1.11755571095474,0.877503027920614,0.611548572563,NA,NA
"36","01071",0,6.38923392032348,0,5.76834489338417,0,1.75691666697775,0,0,4.74917522825101,0,1.32312298583788,3.46861078914437,0,1.77974241773292,2.3665073842942,0.699323222551655,0.652572059557026,1.86809075554417,0,0,1.38624565429517,1.48788520022196,2.23054701613072,1.37055572143676,0.624492981519934,0,3.47844931575473,0,0.528654932024656,1.07044217324035,0.552792346068509,NA
"37","01073",2.44496706637087,0.4647339222297,2.55628890702188,1.60214608809488,0.831818285966512,0.77707365320112,2.06400353049934,0.355970874195154,0.631579161856638,0.891125581612951,0.926005581267133,1.59596065160702,0.943211438894624,1.77849514131294,0.276217414949286,1.31080495721433,0.836005709573193,1.06400386166335,1.10373640536536,1.60922382261198,0.652550707867079,0.539420761078018,0.297665239186642,0.203620975892241,0.42381078118894,0.951281557586403,1.29729388368357,0.781282715334873,0.450100691939236,0.784646084966735,2.21856049179579,NA
"38","01075",0,0,0,0,0,0,0,0,0,0,0,0,40.6838341098687,9.48354193556468,7.63953196537435,0,0,2.91337916997855,0,0,1.42379986302746,0,0,0,0,0,5.14369344121544,0,4.6405389178233,0,0,NA
"39","01077",5.3593048205652,0,5.66133751912525,3.69812231147032,0,2.25206253354571,0,0,0,0,2.25255778679354,0,3.00417670302046,0,0,2.80441178523594,0,2.59880671567519,0,1.20444898596246,0,1.28335948414116,0,0,0,2.34920531323479,0,0,3.30139491674367,2.9728993251112,0,NA
"40","01079",0,2.3705768629988,0,0,0,0,0,3.56926329898297,0,7.52983421535247,4.81343269786498,0,0,0,0,0,0,0,0,0,0,0,33.7961739431995,0,6.3657926880294,0,5.7677302712769,NA,NA,NA,NA,NA
"41","01081",2.1842376862296,2.76279488745271,3.58326393977259,1.29990405832026,0.155340417824003,1.15879325844986,0.432317533572688,1.7742197472735,0.600652648258429,0.919542624581158,1.53479461191734,1.19249835688462,0.436195341526312,1.01823909640941,0.593795334969208,2.24769065264338,2.76315521140141,5.45188025678816,0.775138139652479,0.565021285236992,1.00850392017926,0.75105533197794,0.814355482255739,0.230267560592288,1.43631811125797,0.599815792883687,0.286327245321096,0.236781241202512,0.271053962629944,0.850600099194147,1.47240797908902,NA
"42","01083",0,14.6904074042041,4.39889092061137,7.82963210851792,0.66932373313458,1.00194411955332,0,1.68773850378226,0.840552698930908,0.434150309080633,0.918815692175004,2.3414167991391,0.453458301667954,0,0.942488847813496,0,0,1.42805536959434,1.64392823672107,0,0.946118428638212,0,0,0,1.65335112546234,3.70567448292501,0,0,0,0,0,NA
"43","01085",0,0,0,0,0,0,9.82330751988082,0,5.48292375749834,9.13705877984213,0,2.64067976646236,2.0414054833514,1.66702506407492,0,1.41222021011461,0,0.759507421571767,3.14610191750492,0.748012262863747,2.69329406455868,0.586119509713679,1.06336961696374,0.506667720187068,1.504282717139,0.50405482503959,0,NA,NA,NA,NA,NA
"44","01087",0,0,0,9.34328727054725,5.5994655684742,0,0,0,1.47950192327621,0,5.06027547278525,0,2.63285857214913,3.16902470966104,0.845963313129203,2.78991114177838,0,1.11398325875298,1.5997047483634,0,0.550384076845922,0.598620750220026,0.667083425238046,0.748972012563146,NA,NA,NA,NA,NA,NA,NA,NA
"45","01089",3.51820688381362,0,3.88588228483456,1.664613141454,0.691661503585518,2.28086878766056,2.23571442130713,1.35645016534465,0.804237083531579,0.567777772019559,0.845755641030852,0.679021744685424,0.415618084265529,1.023174371265,0.862700944881205,1.17362702859531,0.406230414385344,2.69936516330167,0.633462745189095,0.961006620205604,0.118212175161621,0,0.56979020074762,0,1.49138537009421,4.39416632298679,0,0.386322554962168,0.556701951524435,0.191073870208821,0.424708221153254,NA
"46","01091",9.50379865884122,4.20373720110854,4.71051550791952,0,0,0,1.43907153702873,3.02254542257589,1.43281895224886,0,5.66274679014871,0.873470454953096,0,0,0.745816710476311,3.13112448887996,1.50013986572716,0.69441403809146,0.653753654731167,0,0.691975333255387,0,0.932309590840368,1.10339196189884,4.54326462743056,4.46243260438048,3.08223674402209,NA,NA,NA,NA,NA
"47","01093",0,0,9.4989667055933,9.42285946630439,0,1.96522701645903,0.800870492775057,0,0,0,2.17419500250637,5.55490976659271,0.913317229857911,0,1.37676163969346,1.28250697285229,1.22705519100925,5.33667572651058,2.41654317615167,0.935454494491339,1.55137205634492,1.7801531512105,0.402332627922863,0,0.214139808158781,0.49505391755471,0,0.390228204349653,1.01472840419908,1.24406190123606,0,NA
"48","01095",15.495240879053,3.13230367769245,0,1.54186712030707,2.59280322203322,0,0,0,10.9064579629227,0.737173367324617,1.62934132488464,5.1093992613472,1.68696055402656,0.670431508352188,3.33301925764321,1.37117371971435,1.68305429414597,1.67794533972061,0.502282723061516,0.194711567521158,0.204810270635043,0.914405481241306,1.03443599536481,2.22268213841269,1.48476485303563,2.17765214567565,2.71576161507487,3.63918716058656,NA,NA,NA,NA
"49","01097",0,11.0886817491692,5.35776793515118,5.79857582187459,2.22645131290184,1.90152356010647,2.66671064101087,0.78923813544035,1.38493575843189,0.641388146182636,1.6904139559448,4.81497448359238,1.1632559371245,0.963070386162154,1.37612138884833,3.77166242806801,2.47547813891728,2.41147736075453,1.56515638883459,1.33467671598499,1.08304208384033,0.31080244026325,0.915244570948002,0.90297993119574,0.708345344574316,1.13395052535079,0.432284649955867,0.687388546292293,0.583467976033715,1.12298765085174,1.44951928794008,NA
"50","01099",0,0,0,0,10.2861407168863,6.17113400509661,0,0,0,0,0,2.44408746876624,0,0,0,4.42002824841149,0,0,0,0,5.08619760464204,4.32024745191797,0,0,0,NA,NA,NA,NA,NA,NA,NA
"51","01101",3.73187737416727,8.35265932343279,3.5604296203396,2.29080405196893,0.434635202809304,0,1.1528735050149,0.404526150188424,2.95469858286452,2.35445167068607,3.23497738765435,3.38463964560008,0.555612918174453,0.789671311438361,0.589355735420183,0.446698458720151,0.482254224078595,1.93128946648734,0.735377725496366,1.83743636483242,2.83138736075187,2.21309102450997,2.85063827508816,1.13884251491796,1.69296659613782,0.65146753822019,0.496897575319107,0.693960894246253,0.337222207721801,1.04322672483714,0.658658370042421,NA
"52","01103",12.8044813570177,6.61332991572919,0,4.01335319681742,1.01017717009464,0,1.25117816137463,0,0.92378115155005,1.50666107648097,0,1.7167462185954,1.15345116109076,0.571705260515295,0.577772472594607,2.84549013050868,0,0.536361733512902,0.554449473838397,2.2842094140721,0,0.597065207724036,1.24931803850875,1.27945833330503,0,1.37199775231424,0.710390967726624,2.14529280967071,0.689418064309976,NA,NA,NA
"53","01105",0,0,0,9.34328727054725,3.00006474094972,3.93666513569559,0,1.20150105487736,0,1.14179055587716,1.19541571270196,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","01107",0,0,0,5.25744058045737,0,6.80245581390704,0,8.35433015909808,1.07642237648655,1.59832976642965,0,0,1.37369952683078,0.745058339854502,1.60191585418611,1.61410217220832,1.52003084491975,0.701419107288262,0.668428748397809,0.666272322484829,1.36249376059821,2.66298897862287,1.21525421824029,0,3.13698237445749,0.929786549666298,1.26581441846505,0.397260481222105,NA,NA,NA,NA
"55","01109",9.50379865884122,0,5.82730717907272,0,0,0,1.82429249468197,3.6493249169528,4.49317987877558,0,3.64110790323648,0,0,1.37326036811925,0.713819229290277,0.761122280114327,0,1.82476857947441,0.952183598986162,0.965518183057541,1.88329029954067,2.555990075076,1.46379879976335,3.03443792225686,1.4767106629222,1.64591716677903,1.75839860046918,2.11037762466497,NA,NA,NA,NA
"56","01111",9.50379865884122,0,0,0,7.79943994178951,1.89270700213465,5.21950483187048,0.912373492699726,0,0.688279587636779,0.694840391765341,1.45977162490843,0.765179087749136,4.37775051140419,2.92235775164003,3.8241737475866,1.24708832707966,1.25336566486945,0,0.223801465573196,1.2031180566825,0,0.628319648770689,1.09556505622995,1.21375365028026,0.428365835127767,NA,NA,NA,NA,NA,NA
"57","01113",0,0,0,0,0,0,0,14.0040270250776,12.907968820551,0,7.56110162396686,2.30589265455238,1.63764287317435,1.30335678312486,0,3.23059346993658,0.969284303978192,0.894458189023783,1.26360150192684,1.2001859871685,0,0.820427578335401,1.30035240290051,2.60457286241973,0.811525602878452,1.85005354422091,0,1.32466839363113,NA,NA,NA,NA
"58","01115",0,2.3705768629988,3.23826481535192,0,3.19172937876068,1.77808502234279,1.51318010419261,0,1.31523105391366,1.90591639455516,0.610598097256698,2.31790358932478,1.06060151918552,0.496295528815844,2.33549580151831,0,0,2.77577167988728,0.45738248487571,0.460575380966634,1.8475325760864,0.455442861881006,0.915460772639746,0.929257431329177,0.948790795040094,1.43721853342788,0.479444256557219,0.491789814592358,1.52428901896314,1.0282291965553,1.52429145163672,NA
"59","01117",3.32767897340862,1.79767678030997,3.57454759892706,1.73470721328749,1.92358963308073,0.701829409712523,0.755671002036227,0,1.03582154289169,0,1.46069611984561,1.73733429707609,2.30662221882502,2.02559713474079,0.9264674989206,1.13270976300989,0.0974838954092895,1.08600477628305,1.42005595297539,0.928592455077607,1.93134867322808,1.69799074648204,0.433861392172801,0.168812346961085,0.526931287413166,0.482626879990503,0.985555797609957,1.34219650597156,0.651823663162999,0,0.749358644587823,NA
"60","01119",9.50379865884122,7.64133496367432,5.66248140766404,0,0,1.77094866094197,5.32794059295724,0.605410455182885,0.518183044721598,0.48125031782435,0.482831476203116,0.517646184377457,0.582522611417383,3.15430065225651,1.21398687543847,1.64687363300036,0.976018392096469,0.895737526309628,0.433622256210884,1.73488570360284,1.69121145958766,0.808115646688473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","01121",0,6.38923392032348,3.73038711983005,2.47378173269665,0,0,0,2.00744361436159,4.05454910950842,0,1.64244790654567,4.0923544106338,4.90155487616004,0.704722222150555,1.68093207715381,0,0.945102825229364,3.1792657246936,1.23326704647047,0,0.749024916986387,1.50363306076465,0,0,0.966359221324443,1.10456837131135,1.21412334750912,1.25693958256412,0.625746051595594,1.82384096750053,1.14666468671914,NA
"62","01123",9.50379865884122,7.64133496367432,0,0,1.50912276978865,4.02135892159034,0,3.96417121988322,0.810665269975747,2.69038838222364,1.12306536845395,0.500729814288912,3.98023617047311,0.376647303853679,1.01807308789788,0.641774807387146,3.01682494948419,2.1117474218743,1.78729537653815,6.19196504662372,0.360218444212398,2.08463153819096,0.322563310848435,2.25806225696232,0.135727724854408,1.26682505219181,1.06009482484511,0,2.43565813667768,0.95020583366177,NA,NA
"63","01125",3.23994950919703,0.896677032477162,3.11355277583282,1.88226168349688,0.781494885632507,0.358829828083168,0.360570803143089,0.389845355829296,2.13841310432467,0.450936588229217,1.83315773955556,2.94144950531039,0.725404324525804,0.328928522547274,7.69404880936993,0.757900357487513,0.900754932713905,0.264689353247393,0.770695843276673,1.05385674459724,2.64831739412033,0.254556954497166,0.126477185755332,0.785836677734075,0.559462496350211,2.91138265444712,0,0.575149908763359,1.16699581041279,0.742744477218756,1.06808876950825,NA
"64","01127",15.495240879053,5.82912529023472,5.82821609286385,6.28109361365196,2.81708839280942,1.63398983587156,0.523910730361004,0,0.496185742258006,0,0.676264145073372,5.23596673874719,0.340539976200749,0,1.45111560378997,2.41265881048857,0.49281642516846,0.943467746935977,0.698535559562869,1.40058907151201,0.702462662945773,0.716679836582049,0,0,0,0,0,1.87003232654438,5.64855539693158,0.980130705987186,0,NA
"65","01129",0,0,0,5.25744058045737,0,0,6.93247823176038,0,0,0,0,5.11721377796789,0,0,0,4.60532398651172,0,6.67619558064292,0,1.01646683651975,0,0,0,0,1.86713905027944,2.30058027834068,2.32377113751811,1.98890602848553,0,1.52928021558152,1.42188045098054,NA
"66","01131",9.50379865884122,0,0,0,0,3.5182408882082,0,6.53874226534365,2.36480773769081,7.45446257289429,0.948941933602506,0,0.661654464437518,0,2.14294064629676,1.47565114658984,4.05860312587813,3.1566099005989,0.40857043586685,0,1.03276104507498,1.71883124765771,0.347877561799786,1.76746711329702,0.69947313037119,0.696999244102097,0,0.394341359198757,NA,NA,NA,NA
"67","01133",0,0,0,0,0,0,5.56338728423038,0,0,0,0,0,0,9.78012246975223,0,0,0,0,0,16.1352084338484,5.40562298909388,0,0,0,1.2465485394467,0,NA,NA,NA,NA,NA,NA
"68","02020",13.3855854486734,2.8375276933276,0,3.75738404225354,0.54664441226109,2.99564940047153,2.09019028156831,0.805087195105298,0.294149717670754,0.581479109119763,0.30740099732762,1.02234283657948,1.49600380177171,0.78799668667241,0.609553978363662,2.02454036448477,0.965478335284014,1.10327446890703,0.535788369988535,1.58704144452537,1.03516487416027,0.682170580469225,0.858961784675331,0.530274673383296,0.746328314802328,1.37804812418629,0.206551107652809,0.663571997685617,0.241915654731106,1.3378783810722,1.14824497077954,NA
"69","02050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","02090",0,0,2.47629837115093,0.698103498909544,0,5.51675382143782,1.96532564909022,1.93936895150628,0.641106515312302,1.41669895040375,1.29854688505085,0.49688934856752,0.993329004812383,1.73448887740442,0,2.91580973632616,1.33288081794604,0.409008904473792,0.593274649832799,0,0.675497611799299,0,0,0,0,0,0,0,0,0,0,NA
"71","02110",0,6.38923392032348,0,3.09723040497987,2.41078022702504,0,1.83808806647987,0,6.20178740835177,1.20093888763903,0.975475648890036,0.850205566813435,1.55853348920459,0,0,0,0,1.50065735870415,0,2.37531078549708,2.40531842665916,2.08731997102486,4.76573076658164,2.26877090336932,0.874309162086632,0,0,0,1.98940167403897,1.13305129670144,NA,NA
"72","02122",0,2.3705768629988,0,0,1.59514377235859,3.1428265682125,0,1.41174656688265,2.575048847434,1.13129049197902,1.01757898826476,0.948705322245761,0,0,1.14909351018619,1.30504737641498,0,0,0,0,3.00119094520286,0,3.43851926635129,5.42665778887717,0,0,0,0,NA,NA,NA,NA
"73","02130",0,0,1.95162457285785,2.43421954632694,0,0.69958556455901,0,0.810114343830948,0,0,1.43868899419357,0,0,0,0,0,0,0,0,0,26.8704068585596,0,0,0,0,0,0,0,0,20.1117928571564,0,NA
"74","02150",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","02170",0,0,5.35623193094833,0,0,0,0,2.4246256067382,2.60241716758821,6.42939577089279,1.49369326882513,4.1669909717595,0,0.671978547908213,0,0,0,2.15557795524824,1.26850512194738,1.34129913537795,0,1.31128457219151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","02180",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","02195",0,0,5.35623193094833,0,0,0,0,0,0,0,0,0,0,0,0,40.6588178916583,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","02198",0,0,5.35623193094833,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","02240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","02290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","04001",3.73187737416727,0,4.33051831695596,2.09703504518705,1.64610441059608,1.37742293430866,0,2.38101057314695,0,8.14569027548156,0.682448405397507,1.06765651818253,0.687687823128594,0.645942592754508,2.68759126579981,1.33716386601329,2.22147075011581,0,0.444414573802205,1.63328122597689,0.894966113580214,2.47231384468077,1.07300141202593,1.58269324087562,0.886795186606672,2.31756054899539,2.443910972479,0.677711784892881,1.61281697699987,1.45364606121323,0.507388231695122,NA
