"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.506653385578619,-0.00727796603027454,1.28577982678424,1.04931915041348,0.999880302590289,361,1.04931915041348
"2","Alaska",0.296750861610832,-0.00350548942366681,2.18106661979658,1.07886010770299,0,0,1.07886010770299
"3","Arizona",0.627519561580051,-0.0107261914273014,1.17465967629781,0.952914116639655,0.906086252130278,324,0.952914116639655
"4","Arkansas",0.83120737046103,-0.0132451154600519,1.85948410187208,0.996770323140722,0.858390470465157,145,0.996770323140722
"5","California",0.426049885813339,-0.00638583460540989,1.19269941433567,1.02402639809278,0.739957539644649,1481,1.02402639809278
"6","Colorado",0.395260750478043,-0.00703195107542146,1.22173739139893,0.953370034096329,0.648028588251661,211,0.953370034096329
"7","Connecticut",0.683346136288049,-0.0141894965010651,1.0147993163479,0.810104406037846,0.956307665484686,451,0.810104406037846
"8","Delaware",0.637683757137635,-0.0113018996415494,1.19767636106721,0.928359786576809,1.76453624564947,276,0.928359786576809
"9","District of Columbia",0.292438297273134,-0.00386866126112225,1.26511153510193,1.04991860049099,1.00795286394336,144,1.04991860049099
"10","Florida",0.436710210421419,-0.00754552929547091,1.15991427713052,0.962079554073744,0.971167735719131,739,0.962079554073744
"11","Georgia",0.481461453026629,-0.00789828429080072,1.23723881231979,0.983998941842459,1.11859678990018,685,0.983998941842459
"12","Guam",-0.20924148830991,0.0150941830459979,5.40226394507295,2.09948493077913,0.535028612914888,1,2.09948493077913
"13","Hawaii",0.154391718299489,-0.00478686888674999,1.34086836982791,0.86313771673252,0,0,0.86313771673252
"14","Idaho",0.610661470959096,-0.0113321754324516,1.39260464971449,0.901887417252578,1.0622556879166,31,0.901887417252578
"15","Illinois",0.506831665890087,-0.00799027209271208,1.22926830832101,1.00345046323946,1.12633785097834,2503,1.00345046323946
"16","Indiana",0.660359588046546,-0.0124317040828907,1.04961397291992,0.884407129020842,0.893466480458304,475,0.884407129020842
"17","Iowa",0.562271185382607,-0.00857409067768755,1.19446510493862,1.02234956425547,0.953017833352251,352,1.02234956425547
"18","Kansas",0.638030759795705,-0.0120104650107548,1.14170208340864,0.888137650763675,0.395788621473226,58,0.888137650763675
"19","Kentucky",0.77661771241308,-0.0155132178797944,1.27295916680071,0.818145558352013,0,0,0.818145558352013
"20","Louisiana",0.534360539017927,-0.0100576461929033,1.25512147418975,0.905497130043749,0.613563705935937,269,0.905497130043749
"21","Maine",0.216765790909432,-0.000377251220302725,1.57084693604301,1.21288153701002,0.783864667638482,41,1.21288153701002
"22","Maryland",0.61940837004581,-0.0104157274863283,1.10875224013575,0.963885794724178,0.75616032151817,818,0.963885794724178
"23","Massachusetts",0.715990877851385,-0.0150241772936344,0.948717557246521,0.794110791442378,1.01102570039127,1024,0.794110791442378
"24","Michigan",0.538014820714385,-0.0114075476163666,1.01271136594296,0.834718548082068,0.58080649650563,314,0.834718548082068
"25","Minnesota",0.411145423145221,-0.0031719959724215,1.5337494929743,1.2352948380899,1.06041201921804,725,1.2352948380899
"26","Mississippi",0.411495167507142,-0.00568349747009133,1.24030352147673,1.05488823918142,0.928158062767493,255,1.05488823918142
"27","Missouri",0.81207617070345,-0.0164833179708697,1.07651719717486,0.797420718773303,1.22635962182545,183,0.797420718773303
"28","Montana",0.146642224834595,-0.0025537136921769,1.61294411802671,0.985859196049038,0,0,0.985859196049038
"29","Nebraska",0.585350696657349,-0.00843235045377992,1.39759891147928,1.05560347548658,0.569624139023723,151,1.05560347548658
"30","Nevada",0.398467354500734,-0.0058200550116611,1.41820182975131,1.03231503687693,3.07091413262093,355,1.03231503687693
"31","New Hampshire",0.420335897153315,-0.00642500609821001,1.40065938687051,1.01568220814174,0.741801951556877,61,1.01568220814174
"32","New Jersey",0.680922268983546,-0.0156732873669988,0.889074630835502,0.736022319623711,0.68468053700069,788,0.736022319623711
"33","New Mexico",0.60384358818759,-0.0104298507954866,1.30534572781383,0.948155261742355,2.36822155769361,279,0.948155261742355
"34","New York",0.384501920079541,-0.00954894846322514,0.949446745778691,0.804864102082494,0.913359870261222,1589,0.804864102082494
"35","North Carolina",0.393620818687065,-0.00411845660050162,1.38202290573174,1.14357355042684,0.758412167733296,501,1.14357355042684
"36","North Dakota",0.382842657140365,-0.00323133626805148,1.6566475569131,1.19634188565871,0.670333870347582,53,1.19634188565871
"37","Ohio",0.54239100187357,-0.00906163296021655,1.14169111343681,0.971910191253612,0.889486839242965,503,0.971910191253612
"38","Oklahoma",0.582021516983324,-0.0100593411161237,1.19657922727315,0.949597590254614,0.724524170451573,77,0.949597590254614
"39","Oregon",0.316441454102697,-0.00630206872411506,1.13372399019114,0.922572905796453,0.879198521167886,39,0.922572905796453
"40","Pennsylvania",0.712081055939042,-0.0147335108876296,0.940833159640363,0.805630458375243,0.64057045173085,554,0.805630458375243
"41","Puerto Rico",0.631887364010625,-0.00998902964378338,1.3805989539399,1.00258182363334,1.21014814158153,89,1.00258182363334
"42","Rhode Island",0.480643176096135,0.00132480733134352,4.52072264312547,1.75787560604949,0.389199142433669,99,1.75787560604949
"43","South Carolina",0.468927722545851,-0.00724176424963579,1.31056370810051,1.0127775185314,1.13573124280927,201,1.0127775185314
"44","South Dakota",0.626335301870923,-0.00895421550376356,1.42900565819099,1.06419614968208,1.36227660307285,99,1.06419614968208
"45","Tennessee",0.343335502521702,-0.00431563453691066,1.4368070706084,1.07406501184235,0.933721897228536,326,1.07406501184235
"46","Texas",0.504352769332335,-0.0084142601833764,1.11236067377406,0.974582970331789,0.976749731208661,1085,0.974582970331789
"47","Utah",0.486840872617511,-0.00796567790691204,1.25491272768892,0.985115056977048,0.792160729987671,132,0.985115056977048
"48","Vermont",0.363378029452348,-0.00866563008336375,1.25525236575162,0.833137432191953,0.731486437555903,2,0.833137432191953
"49","Virginia",0.565285528629592,-0.00914277098739616,1.11649138652649,0.989348094085666,0.555543296860585,495,0.989348094085666
"50","Washington",0.0483429953539443,0.000557519427520919,1.3388750695382,1.08704903692467,3.15363987156622,550,1.08704903692467
"51","West Virginia",0.517157027961717,-0.00676789226886902,1.572164028607,1.09502787002585,2.83120272589168,91,1.09502787002585
"52","Wisconsin",0.235872428966149,-0.000828148507031911,1.40448659120372,1.20165415852856,1.01078045003599,400,1.20165415852856
"53","Wyoming",0.337278617918129,-0.0033285435898095,2.23460265282808,1.13607617301362,2.18128048164584,25,1.13607617301362
