"","fips","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101"
"11","01021",19.617755579559,4.71170345068653,1.33792433793579,0,2.55164457573106,0.759086693506406,1.42270305433567,0.683420897127006,0.680019010548915,0,0,3.52417772330291,0.876537911498155,0,3.9749422845723,0.681893194375985,2.34726964942017,0,1.46633000553907,0,1.00983495378156,1.07150341292154,0,1.2645421918458,1.33891129863241,1.35070337981153,0.663232881595685,1.29762700851418,0.636882818461382,1.26792890204259,0,1.35859175747895,0,0.798898346246522,0.884012818366011,0,0,2.62494010881791,3.83323806966623,1.08118732845133,1.80027707748845,0.771226287382612,1.39282107043306,0,0.690644741586235,0.74549610736989,1.60796686507472,1.63901250073677,3.01255210072434,0.648575417557766,0.583422523520296,1.10445277627991,0,1.1759925484176,0.634952138961482,2.01364858262264,0,1.39223556894908,0.69898880526122,0.711767719407023,0,2.40005940570138,2.33232556134246,2.70816926738439,1.12430568980948,0.490326488951718,0.463282392734072,0.934538133445294,0.492996962766374,0.541324502109597,1.19824058897017,0.649367529595279,0,1.54209913080641,0.814748848516126,4.62612180176513,0.646113370317587,1.6459102423938,0.484609492916895,2.63140248993799,1.54949754669754,1.04042491234817,0.961120425135138,1.50750841146526,0.577715528828197,1.68658045165795,1.3431218659227,0.770614158088623,0.999429976218376,1.4598624428931,2.06449011738873,2.24413164960031,0.714945113779993,0.331081747410084,1.29099872594028,0.487370274343345,0.848532417114126,NA,NA,NA,NA
"12","01023",0,0,0,5.25744058045737,3.96894916870393,2.84469980356561,0,0,0,2.15911980657445,0,2.51398345149906,0,0,0,5.74977331010761,4.51045669984304,0,2.68977554432634,0,1.05623840854057,0,1.13817935529824,0,4.02407409170181,1.23373338685225,3.11813357855896,0.846939692133803,2.13548115142418,0,3.93380652520551,3.1644536410227,0,0,1.32130303369171,1.96789835140827,0,0,0.763466654852598,1.27420006421385,0,1.05610209034472,1.69764967358923,1.13728011940585,2.65198266964107,0.473192630429039,0.87671688862843,1.25443273175604,1.98281784216693,1.46391193177172,1.01082409975367,0,0.334311073761299,2.45080336622869,10.066605484115,0.352389214191975,0.53444033694872,0.463433357665066,0.225808947497388,0.365177831847361,0.424795281788224,0.174112843791159,0,0.298226361843189,0.794177626095702,1.00874392012086,0,0,0,0,0,3.87263675712794,0,2.2037661582244,1.94224723287547,1.64152184871659,5.11695534478416,3.58431438266491,0.660593309927064,4.04723386836304,0,0.717224464830125,1.0319073213987,0.691727671971498,1.07416704781741,0,0,0,0,1.72151711107811,1.07824948398644,0,0,4.33308886365046,0,1.22071343694394,NA,NA,NA,NA,NA
"13","01025",5.3593048205652,7.17278374541353,2.66606182896547,0.925807583368105,0.758199409720853,0,1.4433442254698,0.755704347183124,1.57737981457967,3.01557213398888,0,1.25906954977853,0,1.84939837884471,0,0,0,0,0,1.90582479653368,0,0,0,4.28892984706002,6.80527863316941,2.2740370513506,3.13716897212793,2.26392829329826,1.74806122131314,2.78697800682479,2.21969258046289,0.464884936270283,0,0.874919281079662,2.24012730929504,1.3158192398857,0,1.70389364697371,2.77847264991223,0.35684239100017,0.338556039049234,1.01297215805965,0.69455700251661,1.4438836128778,0,0.408965195303376,2.60275864508456,3.22732393071457,0.691523725614679,0.309548739621438,1.45599459914495,1.38786816273711,1.83437462893611,2.58053963337359,1.60065196950817,0.176430649170252,0.835550294955123,1.31496636088741,0.333274382472423,0.354980462680783,0.394815129756746,0.228341944199359,0,0,0.93837267856627,2.90573748898027,1.2143247938762,1.6869274608894,0.994293992803129,0.902475923251219,3.96496980660098,1.31229853631415,2.43923834821654,0.684956839023055,0.621099959272269,0.604381097014635,0.827820254934281,1.50856065432437,1.0967245816092,0.443427365203929,0.457737150218959,0.963688381777446,5.03784036158697,1.67966367265807,0.616908762361313,0,0.690425296764347,0.440548796479627,0.332632611006713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","01027",0,0,5.35623193094833,0,0,0,0,13.8076148388219,3.90090712175009,0,1.00647051554742,0,0,1.06334351869548,1.23026299485181,0,1.58269068312247,3.13342280766195,0,0,0,0,0,7.20907473692493,2.04209395072646,1.58272421464339,0,0,0,0,0,0,0,0,19.5148808632449,0,0,0,2.79562716380509,0,4.90501895882953,1.97880653481122,0,1.46910531845198,0,0,1.63264301197738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.927303785651,0,0,0,0,5.86216023377883,0,0,4.2688406547888,0,0,0,0,0,0,0,0,0,0,33.8715340559518,9.31166545891512,4.19062875039973,2.49401920279636,1.76320383536531,0,0,0,15.0758957001892,3.1469774719188,1.97761006335219,NA,NA,NA,NA
"15","01029",0,11.0886817491692,2.86173001875628,1.86253776518953,0,0,1.38031620179178,0,1.67039052705724,0,0,4.36731254939041,0,5.13686327339409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9273077940266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9273077892229,0,6.3892339203228,0,0,0,0,0,0,17.1065451531012,3.04802035254036,0,0,1.44520680361873,0,0,1.87115465145754,2.03144039415084,0,0,0,0,0,0,0,10.0506925355203,0,5.72233536479578,3.62728374359873,0,8.88958519547039,0,0,NA,NA,NA,NA
"16","01031",0,17.5388058105992,3.73113209819276,0,0.91970854299747,0,0,4.63943298928905,0.860573690823251,2.26987699179774,7.59789041024847,1.76484916526855,0,0.930654672193583,1.5220678112174,0.842778252718967,0.844021605031216,0.860461269613519,1.09855609075188,0.891824501704752,1.12448641291953,1.55252741424362,1.47921971109391,0,1.61011904278725,0.600297995336707,1.40687830447549,0.405131688664692,0.835698934937779,1.29173340263919,0.222438533246227,2.69728568454312,0.85264092499008,0,0.838605637657525,0.659391095079719,0.476727932705185,0.794253532741997,0,1.36933395852411,1.83925289084388,1.09868452002385,0.357463751443804,1.06268095712923,0.712653816657804,0.735758787161107,1.88561942636586,1.47153409013346,2.98549773263609,0,1.3284954892955,1.7222344484745,0.919137488150081,1.31080991628768,2.04065562102256,0.566462604930704,0.902528167254274,0.359184493756772,0.564371152482823,1.40711659337019,0.427857769602294,0,0.266254059546284,0,0.39972217011236,2.0034176548782,1.14574908502752,1.1870949480077,0.580199495555445,0.570894405681156,5.17700136077056,2.04771578986521,2.8299885610706,1.93422535751587,1.55520570451363,0.997465801922981,0.154558151501408,0.470991418925958,1.65509868537589,0.175369028797403,0.383399297870542,0,0.511388951497658,3.17607390246812,2.2391411160118,1.23319978994034,0.220026458400298,1.23961719057999,1.1946614992096,0.199584645564847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","01033",0,0,0,5.25744058045737,7.25145641180397,0,0,1.77475181999236,0,0,2.01049997533336,0,2.35314793562858,0,0,2.53800573204696,0,2.52881427214474,2.29762343613036,1.9596069083073,0,1.58499988020511,1.48402615007499,2.69461318905595,1.17835588916771,0,0,4.25753713528,1.87050519626078,0.808326418410977,0,0,0,3.74295506999279,0,1.907009105965,3.36151675171524,2.66233600771947,2.06470470334725,0,0.401738685399638,0.81472391313807,2.8805192512436,4.31178597998342,0.289751707771173,0.502576480098637,0.935811147832078,0.463966436426315,0.49078191158099,1.3361125997303,1.13934648339407,1.16916724411586,1.1551984202895,0.565818551204944,1.39557489856378,3.11981163500253,0.232203405978957,1.28720816069322,1.59233391772175,1.99403643839072,0.982667190078369,1.92817905159838,0.808321449735439,0,0.53750418175101,1.85002335801626,0.881910020944435,0.304039522673518,0.161929892140207,0,0.642473083968239,1.76851773061713,2.43467210081828,0.778804045124175,0.729147654372476,0.923982539324408,0.681033475081778,2.45025264216719,2.24313844569846,1.42613617610856,0.633878713717058,1.73801680453682,0.541983011514457,0.928837328798222,1.06424797414935,0.810164856378311,0.69528166999434,0.293606226186088,0.161798611494381,0.922394183644863,3.89412100387572,1.75423768520598,1.20076708390952,0.788838446954811,1.32193693940568,0.57328009428378,0.578578314572897,NA,NA,NA,NA
"18","01035",0,6.38923392032348,0,0,0,6.10305376245841,0,0,0,4.53995096093765,0,0,0,5.9795195478887,0,2.8638953824084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9271749490763,0,2.37057683691146,0,1.52536514472402,0,2.90840545826915,1.3698302566357,1.26068283490873,0,0,1.3043152882499,2.71774104185756,1.30032660331083,0,2.3363816792144,1.07547808500496,0,2.98698121374649,1.79605376250095,3.72565885031443,0,1.59072479716591,0.486895421145536,0.951038366909982,0,0,0,0,1.19497602945146,3.04239406654806,6.85438289903214,2.7830569113011,1.92807109404567,4.1121522588789,1.98912326620581,1.55540281257137,1.51200037471752,1.86192189388341,1.15090773102796,1.05406513598247,0.289904073444702,1.73077788341408,1.54417110257569,0.408804145869935,0.411731673248273,0.433350552767744,0.476322599041724,1.58585413674672,1.12645022510107,0.77215046162346,0,2.63074929174037,0.393241629488385,0.393359406879017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","01037",0,0,2.86085361663031,0,2.22230697874396,0,2.08870780759733,1.9610999234637,0,1.75694609279673,1.64873825242362,1.51742346434421,0,0,1.56228053627597,1.63507078949155,9.20939731319908,0,0,0.638663669042994,0.634942735636876,0,1.57157098864146,0,1.02604040036227,1.12270046586074,0,4.70102145691691,1.00504393913724,0,0,0.906234574296577,0.988049473669292,0,0,0,2.0160955224618,0,0,3.0638978330438,0,0,0,0,0,10.6281365332573,0,0,2.64869141168626,0,0,0,0,0,0,0,0,0,0,33.6157350080709,0,0,5.34960313131654,9.39433010827793,0,2.76936441717946,0,0,0,0,0,0,0,0,0,17.8416370717228,14.0467008888803,0,4.18819488333912,1.47244919142663,0,0,0,0,3.68516207654982,3.6745075392604,0,0,2.6244891886845,2.32082021322603,0,0.998235642210198,0,0,0,0,NA,NA,NA,NA,NA
"20","01039",9.50379865884122,0,0,0,2.96787517096382,0,2.87266704783146,0,0,0,3.10689677701912,9.77963722155622,1.54789825301911,0,0.966495268498726,1.7613801308449,0,2.53126592133703,0.80949132389801,0.782782670326036,0.770779446371909,1.5261028503293,0.752675823793127,1.48491324296532,1.42965651233016,0.684584207327467,1.32434983142019,1.27414566574633,0,1.29062972079792,0.668150104226122,0.703543714336687,0.7485805465834,0,1.7860034337513,4.3065515087289,1.43794702782411,0,0.573572525510158,0,1.27150600095195,1.38928587161047,0,2.37434793151595,1.51899807721357,0.706610202486475,0,0,0,1.02079142178272,0,1.6510254924197,0,2.1477397008529,2.0658259536877,5.03396967092185,0,2.12680985391472,1.79008347754319,2.9774451338623,2.38788137332129,0.978769195501887,0,0,1.40896964022409,0.515810158101247,0,0,0.851880738975214,1.02406792753112,1.16928224462718,4.56056076463381,0,0.859254900864784,2.3125802607073,3.86273800625837,3.84998707405293,3.38908135588588,9.52017351384493,0.82463113125427,0.780275901265393,0.149425001753466,1.15100096503244,1.02043943675476,0.534539980786552,0.330700467248625,0.092907178448256,1.481405125374,3.49036243213495,0.990183825712778,1.14400987081148,0.0812886031082778,0.646673093086541,0.511871123094507,0,NA,NA,NA,NA,NA,NA
"21","01041",0,0,0,0,0,0,0,14.0040270250776,0,0,0,0,0,0,0,14.0010617912474,0,0,0,9.25211706169841,0,2.48109471022565,0,0,0,0,5.62145225464583,4.74706097348674,0,1.45395579696498,1.24928764998747,4.19985508718739,0.852867386550986,1.45488908435931,0,1.29132950350787,1.28372661725562,1.27279437588949,0.630888600549154,1.2559764154303,1.82294614104405,1.14101307880438,2.58027082016249,1.34527681892912,0.798093528769587,1.11004847513983,0.713003334180213,0.716895797976181,1.10745617924539,0,0,0,0,0,0,2.15620369808955,11.255866264685,0,2.15153139460848,1.64755932021514,2.64822288177224,3.1417859035815,0.425866507320651,1.12613022828034,0,0,1.26012091088752,0,0,1.44523991288528,2.4261256162131,0.803082235447701,2.90975925135406,0.626412988855627,3.68243834454348,1.27912376237513,2.12146356429246,0.608470728969313,0.841859853654748,0.549690751704705,0,0,0,0,0.780963749928951,1.11359919512853,1.43591353912937,1.55472689490563,4.10027239212956,1.07786543047795,0.898374947418364,0,0.828722417928158,0,1.02599354584682,NA,NA,NA,NA,NA,NA
"22","01043",0,3.45810439938785,2.3206362711029,3.36447716593153,0,1.18248884085632,0,1.18382209263475,0,1.42695115817247,0,8.65129687614363,0,0,3.67444251614106,0.621965116973184,0.568194750610552,0,4.40050542170487,0.490685584272023,3.36661126181197,0,0.328762827807334,0,0,5.30384183415366,0,0,0.717056058158775,0.371533862686602,0,0,1.86055703059951,0,2.53381518602725,1.64679359891947,0,2.15449967913561,0,1.35241782318421,0,0.751450782669955,0,0,1.23477504232315,2.82058873555777,1.39392257377767,1.27155929127936,2.2173039765588,0,1.83743958051521,0,0,1.04362101222956,1.16836008103042,0,0,1.71330581059756,1.82549982978888,1.77225287040988,1.60574619614142,1.41790579468731,2.45142144807672,2.05607824786774,4.05400742461272,2.98141403624656,3.42758407972278,5.19847262148566,2.3307167970259,2.38935814230605,0.447807441637717,0.303010082995009,0,0.228271811883979,1.48065121980136,2.54556453791393,1.89093933150947,0.785713216752772,0.479931306047703,1.03532462060665,0.913752365532281,2.1472729456106,1.18283650750021,1.40505955278206,0.841712016106861,0.451669018996586,0.369309488680891,0.889581160980985,0.755494351606651,0.358874912709692,0.135932511938937,0.476057525139289,1.29185183338785,6.4232485935382,2.29605228408852,0.722825066042545,0.176002479100652,1.55385216239101,0.400391789417736,0.168563515279443,NA
