"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.398353442918524,-0.00284706704431398,1.40506347540887,1.17257221633221,1.59094942257197,1014,1.17257221633221
"2","Alaska",0.189080362998526,0.00225305456098251,2.43729236566946,1.45985475241062,0.43832961571445,7,1.45985475241062
"3","Arizona",0.475102917537556,-0.00382916477667709,1.42565660116122,1.16585307969456,0.821206945772713,1046,1.16585307969456
"4","Arkansas",0.707296948742616,-0.00755749276859947,1.7794282647249,1.07515792329444,0.945175482935709,387,1.07515792329444
"5","California",0.360409867162963,-0.00349483013024225,1.20999735199593,1.06912882673003,0.738520945936651,2282,1.06912882673003
"6","Colorado",0.369021055815532,-0.00581367473455811,1.08163533395074,0.887516983136371,0.659683507029429,113,0.887516983136371
"7","Connecticut",0.567352998318638,-0.00939346480464167,0.990582513557744,0.801157241032307,0.751305520589693,123,0.801157241032307
"8","Delaware",0.595669014446224,-0.00974987655539282,0.989069476665684,0.799858360626,0.680861900601687,36,0.799858360626
"9","District of Columbia",0.305268731376603,-0.00448701979202528,1.08837074405786,0.930865080460636,0.894897743273116,58,0.930865080460636
"10","Florida",0.30725421467035,-0.0020265736251065,1.35293765566938,1.14685341360791,1.34597698990937,2016,1.14685341360791
"11","Georgia",0.41193647634866,-0.00480057868566651,1.22315790603241,1.00872571579678,0.627304445672524,499,1.00872571579678
"12","Guam",0.0608452840699572,0.00408645287915991,3.8527732223033,1.49796470877061,0,0,1.49796470877061
"13","Hawaii",-0.0920424634163939,0.00647623794680623,2.36921082892809,1.57139148673688,0.731287547668322,5,1.57139148673688
"14","Idaho",0.507411559259944,-0.00643281390147814,1.42631180167694,0.967591961001701,1.28897210526384,46,0.967591961001701
"15","Illinois",0.514094044718305,-0.00846899932373909,0.959415819059613,0.820942754531133,0.902130501366328,669,0.820942754531133
"16","Indiana",0.562226985023518,-0.00823972032542453,1.01970729092066,0.878174882559115,0.990942645433219,366,0.878174882559115
"17","Iowa",0.507010297426698,-0.00642263618278661,1.11021995973529,0.968031024682446,0.643893331827211,209,0.968031024682446
"18","Kansas",0.532684596696372,-0.00765996126455553,1.12345656359661,0.895160587412143,0.827896599564408,81,0.895160587412143
"19","Kentucky",0.626402805626161,-0.00845891338592605,1.33640224187435,0.919297103585175,0,0,0.919297103585175
"20","Louisiana",0.407771299754953,-0.0045368200313028,1.34367618989986,1.02703747198953,0.702225665408013,336,1.02703747198953
"21","Maine",0.252050597107608,-0.00213616947514967,1.32277571514798,1.07531362282617,1.09831177218183,36,1.07531362282617
"22","Maryland",0.575287180966878,-0.00854812728430245,0.97781036561357,0.866966006712308,0.695472331550231,396,0.866966006712308
"23","Massachusetts",0.609235086532086,-0.0101399774579805,1.04269184507363,0.784645684875584,0.595085371311357,207,0.784645684875584
"24","Michigan",0.275230751004025,0.000106781738121041,2.77994673443355,1.32869919798505,0.207327181821914,225,1.32869919798505
"25","Minnesota",0.469189780134872,-0.00564149999256442,1.1779385672434,0.995314790755178,0.751600863349546,300,0.995314790755178
"26","Mississippi",0.377252929966235,-0.00424985003389698,1.18650500644977,1.02047226711691,0.531974367897939,168,1.02047226711691
"27","Missouri",0.674210233136183,-0.0097784287097584,1.13664006562592,0.863140515963657,0.156115711058118,30,0.863140515963657
"28","Montana",-0.029914216974376,0.00681565734250105,2.65827737481954,1.72047600528343,2.09288829412135,13,1.72047600528343
"29","Nebraska",0.568722479975364,-0.0076772836822895,1.1554006324247,0.926659264138746,0.526213703697397,90,0.926659264138746
"30","Nevada",0.317397172648642,-0.00256580237927679,1.40754025352387,1.10723926965706,0.969973700312382,204,1.10723926965706
"31","New Hampshire",0.410569752584696,-0.00596743045061897,1.21188637253842,0.913296766939438,0.409824458597403,19,0.913296766939438
"32","New Jersey",0.557023860648854,-0.0100780086112781,0.884531604731057,0.748616185515806,0.626223907741167,278,0.748616185515806
"33","New Mexico",0.529586649177201,-0.00732705659181971,1.17777084163931,0.917698746993019,0.746479685063481,83,0.917698746993019
"34","New York",0.298645783863148,-0.00585070724628194,0.943974033108288,0.824635651432077,0.894086819665836,694,0.824635651432077
"35","North Carolina",0.346346599380006,-0.00224258321606114,1.36370785234828,1.17113060260707,1.20707945807494,1419,1.17113060260707
"36","North Dakota",0.413405246296536,-0.00482661118118135,1.31245859468001,1.00800175132907,0.620354393336992,22,1.00800175132907
"37","Ohio",0.490160912966834,-0.00693189811872701,1.03325332381636,0.91199704503502,0.757247361320586,297,0.91199704503502
"38","Oklahoma",0.442932273942818,-0.00433523002527709,1.34346606912883,1.08195863744029,1.13879167329039,158,1.08195863744029
"39","Oregon",0.189881009731194,-0.000758558630202536,1.42799302500946,1.13446603307525,0,0,1.13446603307525
"40","Pennsylvania",0.597337115050307,-0.00970919282684361,0.920857109499418,0.803936428141916,0.513939756313605,259,0.803936428141916
"41","Puerto Rico",0.536090738600857,-0.00562139040373094,1.44232144643167,1.0659793399943,0.975541847998884,121,1.0659793399943
"42","Rhode Island",0.392535124865158,0.00414596350257476,6.2490366206727,2.09760466727875,0,0,2.09760466727875
"43","South Carolina",0.339448559694682,-0.0016346979572326,1.58804796843975,1.22401193062728,1.41433213819137,840,1.22401193062728
"44","South Dakota",0.578312219538067,-0.00726110036436866,1.22014345980316,0.968874480016128,0.981143754811275,65,0.968874480016128
"45","Tennessee",0.282555821050896,-0.00179351377305804,1.50150065730217,1.14099497189117,1.59151781519253,794,1.14099497189117
"46","Texas",0.399276849780588,-0.00388973079719283,1.22395691014201,1.07523523706366,0.863185575841815,1608,1.07523523706366
"47","Utah",0.38468503492199,-0.00339069215237159,1.36973660697924,1.10502382312093,1.01794073236236,332,1.10502382312093
"48","Vermont",0.192967418070467,-8.51393816009842e-05,1.89093659002094,1.20420031787004,0.0877667555843705,1,1.20420031787004
"49","Virginia",0.523865858759097,-0.00717699333118379,1.05968505683776,0.924038463483364,0.976767701990072,637,0.924038463483364
"50","Washington",0.0278979965636181,0.00151499761155375,1.37862823920237,1.16784222732169,0.953066614680761,281,1.16784222732169
"51","West Virginia",0.506049205142527,-0.0066264956766737,1.29104761685623,0.950681263712106,0.797949874314165,16,0.950681263712106
"52","Wisconsin",0.287203708046947,-0.00290261724969928,1.19662978,1.04433869680318,0.828865117132655,240,1.04433869680318
"53","Wyoming",0.26946455325165,-0.00106336184312833,2.01207913001481,1.19738756975904,0.660017339205989,10,1.19738756975904
