"","state","b0","b1","ucb","curr.r","curr.emp.r","latest.cases","current.rt"
"1","Alabama",0.386912320420083,-0.00255271326599357,1.34362632439606,1.14069872785672,0.967250755454738,854,1.14069872785672
"2","Alaska",0.216247374375567,0.00118657053785262,2.18310455553464,1.39780678787297,1.74809484755523,36,1.39780678787297
"3","Arizona",0.440696551435587,-0.00255629733689572,1.43951950862462,1.20329883915784,1.57537648833554,4682,1.20329883915784
"4","Arkansas",0.677416145600335,-0.00651338096600898,1.58264780569853,1.02642105648369,0.906390405400176,530,1.02642105648369
"5","California",0.305051874934828,-0.00162704428805899,1.29195546655127,1.15297717640873,1.42918194559679,7586,1.15297717640873
"6","Colorado",0.277429329298469,-0.00270861983505441,1.20522647579296,1.00658895809433,0.79156405292291,204,1.00658895809433
"7","Connecticut",0.480653414891788,-0.00656440838374073,1.02703399299504,0.838796272777068,1.69809156394841,153,0.838796272777068
"8","Delaware",0.445947552704231,-0.00463823119916815,1.2045248609947,0.982283252997218,1.28370255465108,96,0.982283252997218
"9","District of Columbia",0.277317938134972,-0.00367263131143375,1.04930723619097,0.913981276462681,1.06685165710608,35,0.913981276462681
"10","Florida",0.242520979466264,0.000268543974375687,1.52216540620444,1.30914647217291,0.9113049101617,6086,1.30914647217291
"11","Georgia",0.334019746510651,-0.00209393915388893,1.34627802040608,1.13272454349309,1.68829021238053,2796,1.13272454349309
"12","Guam",-0.00520437171379129,0.00650483071501209,4.14426203016072,1.90651830148109,0.858978808327405,4,1.90651830148109
"13","Hawaii",-0.0341511031220546,0.00444987980589555,2.19301760016175,1.50807933477246,1.2450716550997,16,1.50807933477246
"14","Idaho",0.361432581623816,-0.000965736173979833,1.8621049873602,1.30324715834435,1.67395992055889,364,1.30324715834435
"15","Illinois",0.412019441597068,-0.0050909795438181,1.05077189265198,0.907484754181053,0.96255935892847,719,0.907484754181053
"16","Indiana",0.490188621452334,-0.00576763594290994,1.05896553892833,0.917066791106689,0.956977322206016,366,0.917066791106689
"17","Iowa",0.446388300868278,-0.00443583803918115,1.17054079084012,1.00280843323064,0.592863927270114,232,1.00280843323064
"18","Kansas",0.413483346239621,-0.00347003426509604,1.31796862469364,1.06873950328194,0.657186538386175,161,1.06873950328194
"19","Kentucky",0.551440882081985,-0.00582926546452926,1.34406500918017,0.969004847648223,1.28725250245914,277,0.969004847648223
"20","Louisiana",0.35093942814639,-0.00257121241769809,1.40189821077362,1.09836003094523,1.13475611794358,1023,1.09836003094523
